ano,mes_num,mes_nome,segmento,tipo_venda,rank,modelo,quantidade_mes
2025,12,Dezembro,Autos,Direta,29,HONDA/CITY,819
2025,12,Dezembro,Com. Leves,Direta,29,PEUGEOT/PARTNER,26
2025,12,Dezembro,Autos,Direta,30,GWM/HAVAL H6,782
2025,12,Dezembro,Com. Leves,Direta,30,GM/SILVERADO,25
2025,12,Dezembro,Autos,Direta,31,BYD/SONG,742
2025,12,Dezembro,Com. Leves,Direta,31,RAM/2500,15
2025,12,Dezembro,Autos,Direta,32,RENAULT/BOREAL,604
2025,12,Dezembro,Com. Leves,Direta,32,KIA/K2500,6
2025,12,Dezembro,Autos,Direta,33,VW/NIVUS,585
2025,12,Dezembro,Com. Leves,Direta,33,FORD/F150,5
2025,12,Dezembro,Autos,Direta,34,BYD/DOLPHIN,496
2025,12,Dezembro,Com. Leves,Direta,34,TOYOTA/HIACE,5
2025,12,Dezembro,Autos,Direta,35,CAOA CHERY/TIGGO 7,472
2025,12,Dezembro,Com. Leves,Direta,35,RENAULT/KWID,3
2025,12,Dezembro,Autos,Direta,36,HONDA/CITY HATCH,452
2025,12,Dezembro,Com. Leves,Direta,36,RAM/1500,2
2025,12,Dezembro,Autos,Direta,37,VOLVO/XC60,444
2025,12,Dezembro,Com. Leves,Direta,37,IVECO/DAILY 35-180,1
2025,12,Dezembro,Autos,Direta,38,LEAPMOTOR/C10,431
2025,12,Dezembro,Com. Leves,Direta,38,KIA/UK2500,1
2025,12,Dezembro,Autos,Direta,39,CITROEN/AIRCROSS,407
2025,12,Dezembro,Autos,Direta,40,VOLVO/EX30,384
2025,12,Dezembro,Autos,Direta,41,GWM/HAVAL H9,334
2025,12,Dezembro,Autos,Direta,42,NISSAN/VERSA,286
2025,12,Dezembro,Autos,Direta,43,TOYOTA/COROLLA CROSS,253
2025,12,Dezembro,Autos,Direta,44,VW/TAOS,217
2025,12,Dezembro,Autos,Direta,45,AUDI/Q5,215
2025,12,Dezembro,Autos,Direta,46,GM/TRAILBLAZER,215
2025,12,Dezembro,Autos,Direta,47,TOYOTA/RAV4,206
2025,12,Dezembro,Autos,Direta,48,FORD/BRONCO,190
2025,12,Dezembro,Autos,Direta,49,GWM/ORA 03,188
2025,12,Dezembro,Autos,Direta,50,GM/CAPTIVA,183
2025,12,Dezembro,Autos,Varejo,1,BYD/SONG,6733
2025,12,Dezembro,Com. Leves,Varejo,1,FIAT/STRADA,4160
2025,12,Dezembro,Autos,Varejo,2,VW/TERA,6245
2025,12,Dezembro,Com. Leves,Varejo,2,FIAT/TORO,2583
2025,12,Dezembro,Autos,Varejo,3,HYUNDAI/CRETA,5309
2025,12,Dezembro,Com. Leves,Varejo,3,FORD/RANGER,2547
2025,12,Dezembro,Autos,Varejo,4,GM/TRACKER,5069
2025,12,Dezembro,Com. Leves,Varejo,4,TOYOTA/HILUX,2190
2025,12,Dezembro,Autos,Varejo,5,GM/ONIX,4509
2025,12,Dezembro,Com. Leves,Varejo,5,GM/S10,910
2025,12,Dezembro,Autos,Varejo,6,CAOA CHERY/TIGGO 7,4472
2025,12,Dezembro,Com. Leves,Varejo,6,MITSUBISHI/TRITON,759
2025,12,Dezembro,Autos,Varejo,7,VW/POLO,4053
2025,12,Dezembro,Com. Leves,Varejo,7,RAM/RAMPAGE,545
2025,12,Dezembro,Autos,Varejo,8,BYD/DOLPHIN MINI,3767
2025,12,Dezembro,Com. Leves,Varejo,8,FORD/MAVERICK,497
2025,12,Dezembro,Autos,Varejo,9,FIAT/FASTBACK,3692
2025,12,Dezembro,Com. Leves,Varejo,9,GM/MONTANA,419
2025,12,Dezembro,Autos,Varejo,10,HYUNDAI/HB20,3670
2025,12,Dezembro,Com. Leves,Varejo,10,RENAULT/MASTER,419
2025,12,Dezembro,Autos,Varejo,11,VW/NIVUS,3628
2025,12,Dezembro,Com. Leves,Varejo,11,GWM/POER,282
2025,12,Dezembro,Autos,Varejo,12,NISSAN/KICKS,3440
2025,12,Dezembro,Com. Leves,Varejo,12,VW/SAVEIRO,215
2025,12,Dezembro,Autos,Varejo,13,HONDA/HR-V,3325
2025,12,Dezembro,Com. Leves,Varejo,13,KIA/K2500,204
2025,12,Dezembro,Autos,Varejo,14,HONDA/WR-V,3179
2025,12,Dezembro,Com. Leves,Varejo,14,RENAULT/OROCH,188
2025,12,Dezembro,Autos,Varejo,15,VW/T CROSS,2933
2025,12,Dezembro,Com. Leves,Varejo,15,PEUGEOT/EXPERT,178
2025,12,Dezembro,Autos,Varejo,16,FIAT/ARGO,2851
2025,12,Dezembro,Com. Leves,Varejo,16,EFFA/V21,177
2025,12,Dezembro,Autos,Varejo,17,GWM/HAVAL H6,2599
2025,12,Dezembro,Com. Leves,Varejo,17,FIAT/FIORINO,173
2025,12,Dezembro,Autos,Varejo,18,FIAT/PULSE,2470
2025,12,Dezembro,Com. Leves,Varejo,18,GM/SILVERADO,166
2025,12,Dezembro,Autos,Varejo,19,JEEP/COMPASS,2413
2025,12,Dezembro,Com. Leves,Varejo,19,FIAT/TITANO,148
2025,12,Dezembro,Autos,Varejo,20,TOYOTA/COROLLA CROSS,2375
2025,12,Dezembro,Com. Leves,Varejo,20,VW TRUCK E BUS/EXPRESS,135
2025,12,Dezembro,Autos,Varejo,21,BYD/DOLPHIN,1851
2025,12,Dezembro,Com. Leves,Varejo,21,CITROEN/JUMPY,126
2025,12,Dezembro,Autos,Varejo,22,TOYOTA/HILUX SW4,1799
2025,12,Dezembro,Com. Leves,Varejo,22,FORD/F150,101
2025,12,Dezembro,Autos,Varejo,23,CAOA CHERY/TIGGO 8,1643
2025,12,Dezembro,Com. Leves,Varejo,23,M.BENZ/SPRINTER 317,97
2025,12,Dezembro,Autos,Varejo,24,JEEP/RENEGADE,1570
2025,12,Dezembro,Com. Leves,Varejo,24,FOTON/AUMARK S 315,82
2025,12,Dezembro,Autos,Varejo,25,GEELY/EX2,1541
2025,12,Dezembro,Com. Leves,Varejo,25,IVECO/DAILY 30-130,80
2025,12,Dezembro,Autos,Varejo,26,GM/ONIX PLUS,1278
2025,12,Dezembro,Com. Leves,Varejo,26,KIA/UK2500,76
2025,12,Dezembro,Autos,Varejo,27,HYUNDAI/HB20S,1073
2025,12,Dezembro,Com. Leves,Varejo,27,TOYOTA/HIACE,75
2025,12,Dezembro,Autos,Varejo,28,HONDA/CITY HATCH,1041
2025,12,Dezembro,Com. Leves,Varejo,28,BYD/SHARK,74
2025,12,Dezembro,Autos,Varejo,29,RENAULT/KARDIAN,1028
2025,12,Dezembro,Com. Leves,Varejo,29,FIAT/SCUDO,65
2025,12,Dezembro,Autos,Varejo,30,FORD/TERRITORY,1017
2025,12,Dezembro,Com. Leves,Varejo,30,VW/AMAROK,53
2025,12,Dezembro,Autos,Varejo,31,VW/VIRTUS,999
2025,12,Dezembro,Com. Leves,Varejo,31,SHINERAY/TLUX,51
2025,12,Dezembro,Autos,Varejo,32,OMODA JAECOO/JAECOO 7,997
2025,12,Dezembro,Com. Leves,Varejo,32,FIAT/DUCATO,48
2025,12,Dezembro,Autos,Varejo,33,FIAT/CRONOS,923
2025,12,Dezembro,Com. Leves,Varejo,33,JAC/HUNTER,47
2025,12,Dezembro,Autos,Varejo,34,TOYOTA/COROLLA,873
2025,12,Dezembro,Com. Leves,Varejo,34,IVECO/DAILY,4
2025,12,Dezembro,Autos,Varejo,35,BYD/KING,810
2025,12,Dezembro,Com. Leves,Varejo,35,EFFA/V22,40
2025,12,Dezembro,Autos,Varejo,36,HONDA/CITY,799
2025,12,Dezembro,Com. Leves,Varejo,36,FORD/TRANSIT,36
2025,12,Dezembro,Autos,Varejo,37,GM/SPIN,794
2025,12,Dezembro,Com. Leves,Varejo,37,M.BENZ/SPRINTER 417,36
2025,12,Dezembro,Autos,Varejo,38,OMODA JAECOO/OMODA 5,791
2025,12,Dezembro,Com. Leves,Varejo,38,M.BENZ/ESPRINTER 320,27
2025,12,Dezembro,Autos,Varejo,39,RENAULT/BOREAL,780
2025,12,Dezembro,Com. Leves,Varejo,39,NISSAN/FRONTIER,24
2025,12,Dezembro,Autos,Varejo,40,MITSUBISHI/ECLIPSE CROSS,740
2025,12,Dezembro,Com. Leves,Varejo,40,FOTON/TUNLAND,24
2025,12,Dezembro,Autos,Varejo,41,RENAULT/DUSTER,543
2025,12,Dezembro,Com. Leves,Varejo,41,RENAULT/KANGOO,18
2025,12,Dezembro,Autos,Varejo,42,BMW/X1,468
2025,12,Dezembro,Com. Leves,Varejo,42,CITROEN/JUMPER,16
2025,12,Dezembro,Autos,Varejo,43,VW/TAOS,445
2025,12,Dezembro,Com. Leves,Varejo,43,PEUGEOT/PARTNER,14
2025,12,Dezembro,Autos,Varejo,44,JEEP/COMMANDER,443
2025,12,Dezembro,Com. Leves,Varejo,44,M.BENZ/SPRINTER,13
2025,12,Dezembro,Autos,Varejo,45,GWM/HAVAL H9,440
2025,12,Dezembro,Com. Leves,Varejo,45,EFFA/V25,12
2025,12,Dezembro,Autos,Varejo,46,BYD/YUAN,436
2025,12,Dezembro,Com. Leves,Varejo,46,RAM/1500,12
2025,12,Dezembro,Autos,Varejo,47,NISSAN/VERSA,429
2025,12,Dezembro,Com. Leves,Varejo,47,RADAR/RD6,12
2025,12,Dezembro,Autos,Varejo,48,CAOA CHERY/TIGGO 5X,409
2025,12,Dezembro,Com. Leves,Varejo,48,PEUGEOT/BOXER,1
2025,12,Dezembro,Autos,Varejo,49,GAC/GS4,406
2025,12,Dezembro,Com. Leves,Varejo,49,IVECO/DAILY 35-180,9
2025,12,Dezembro,Autos,Varejo,50,GWM/TANK 300,403
2025,12,Dezembro,Com. Leves,Varejo,50,RAM/2500,8
2026,1,Janeiro,Autos,Total,1,VW/T CROSS,5741
2026,1,Janeiro,Com. Leves,Total,1,FIAT/STRADA,10541
2026,1,Janeiro,Autos,Total,2,VW/POLO,5699
2026,1,Janeiro,Com. Leves,Total,2,TOYOTA/HILUX,4137
2026,1,Janeiro,Autos,Total,3,FIAT/ARGO,5177
2026,1,Janeiro,Com. Leves,Total,3,FIAT/TORO,4094
2026,1,Janeiro,Autos,Total,4,VW/TERA,4992
2026,1,Janeiro,Com. Leves,Total,4,VW/SAVEIRO,2863
2026,1,Janeiro,Autos,Total,5,GM/ONIX,4948
2026,1,Janeiro,Com. Leves,Total,5,FORD/RANGER,2345
2026,1,Janeiro,Autos,Total,6,GM/TRACKER,4532
2026,1,Janeiro,Com. Leves,Total,6,RAM/RAMPAGE,2144
2026,1,Janeiro,Autos,Total,7,JEEP/COMPASS,4503
2026,1,Janeiro,Com. Leves,Total,7,GM/S10,1854
2026,1,Janeiro,Autos,Total,8,HYUNDAI/CRETA,4429
2026,1,Janeiro,Com. Leves,Total,8,FIAT/FIORINO,1359
2026,1,Janeiro,Autos,Total,9,HYUNDAI/HB20,4065
2026,1,Janeiro,Com. Leves,Total,9,RENAULT/OROCH,1065
2026,1,Janeiro,Autos,Total,10,FIAT/FASTBACK,3927
2026,1,Janeiro,Com. Leves,Total,10,RENAULT/MASTER,969
2026,1,Janeiro,Autos,Total,11,BYD/SONG,3802
2026,1,Janeiro,Com. Leves,Total,11,GM/MONTANA,955
2026,1,Janeiro,Autos,Total,12,FIAT/MOBI,3530
2026,1,Janeiro,Com. Leves,Total,12,MITSUBISHI/TRITON,644
2026,1,Janeiro,Autos,Total,13,FIAT/PULSE,3193
2026,1,Janeiro,Com. Leves,Total,13,FIAT/TITANO,500
2026,1,Janeiro,Autos,Total,14,VW/NIVUS,3167
2026,1,Janeiro,Com. Leves,Total,14,FORD/MAVERICK,345
2026,1,Janeiro,Autos,Total,15,NISSAN/KICKS,3058
2026,1,Janeiro,Com. Leves,Total,15,FIAT/SCUDO,336
2026,1,Janeiro,Autos,Total,16,JEEP/RENEGADE,3052
2026,1,Janeiro,Com. Leves,Total,16,RENAULT/KANGOO,264
2026,1,Janeiro,Autos,Total,17,BYD/DOLPHIN MINI,2840
2026,1,Janeiro,Com. Leves,Total,17,GWM/POER,245
2026,1,Janeiro,Autos,Total,18,HONDA/HR-V,2773
2026,1,Janeiro,Com. Leves,Total,18,FIAT/DUCATO,239
2026,1,Janeiro,Autos,Total,19,GWM/HAVAL H6,2628
2026,1,Janeiro,Com. Leves,Total,19,KIA/K2500,238
2026,1,Janeiro,Autos,Total,20,RENAULT/KWID,2613
2026,1,Janeiro,Com. Leves,Total,20,EFFA/V21,232
2026,1,Janeiro,Autos,Total,21,TOYOTA/COROLLA CROSS,2176
2026,1,Janeiro,Com. Leves,Total,21,VW/AMAROK,218
2026,1,Janeiro,Autos,Total,22,CAOA CHERY/TIGGO 7,1937
2026,1,Janeiro,Com. Leves,Total,22,VW TRUCK E BUS/EXPRESS,140
2026,1,Janeiro,Autos,Total,23,GM/ONIX PLUS,1869
2026,1,Janeiro,Com. Leves,Total,23,PEUGEOT/EXPERT,138
2026,1,Janeiro,Autos,Total,24,HONDA/WR-V,1812
2026,1,Janeiro,Com. Leves,Total,24,GM/SILVERADO,125
2026,1,Janeiro,Autos,Total,25,VW/VIRTUS,1645
2026,1,Janeiro,Com. Leves,Total,25,IVECO/DAILY,121
2026,1,Janeiro,Autos,Total,26,HYUNDAI/HB20S,1580
2026,1,Janeiro,Com. Leves,Total,26,TOYOTA/HIACE,109
2026,1,Janeiro,Autos,Total,27,BYD/DOLPHIN,1511
2026,1,Janeiro,Com. Leves,Total,27,FORD/TRANSIT,101
2026,1,Janeiro,Autos,Total,28,TOYOTA/COROLLA,1399
2026,1,Janeiro,Com. Leves,Total,28,NISSAN/FRONTIER,9
2026,1,Janeiro,Autos,Total,29,FIAT/CRONOS,1360
2026,1,Janeiro,Com. Leves,Total,29,IVECO/DAILY 30-130,84
2026,1,Janeiro,Autos,Total,30,JEEP/COMMANDER,1330
2026,1,Janeiro,Com. Leves,Total,30,CITROEN/JUMPY,73
2026,1,Janeiro,Autos,Total,31,CAOA CHERY/TIGGO 8,1271
2026,1,Janeiro,Com. Leves,Total,31,FOTON/AUMARK S 315,71
2026,1,Janeiro,Autos,Total,32,GM/SPIN,1235
2026,1,Janeiro,Com. Leves,Total,32,FORD/F150,67
2026,1,Janeiro,Autos,Total,33,TOYOTA/HILUX SW4,1231
2026,1,Janeiro,Com. Leves,Total,33,JAC/HUNTER,64
2026,1,Janeiro,Autos,Total,34,VW/TAOS,1225
2026,1,Janeiro,Com. Leves,Total,34,MITSUBISHI/L200,61
2026,1,Janeiro,Autos,Total,35,RENAULT/KARDIAN,1210
2026,1,Janeiro,Com. Leves,Total,35,M.BENZ/SPRINTER 317,50
2026,1,Janeiro,Autos,Total,36,GEELY/EX2,1124
2026,1,Janeiro,Com. Leves,Total,36,EFFA/V22,49
2026,1,Janeiro,Autos,Total,37,HONDA/CITY HATCH,1071
2026,1,Janeiro,Com. Leves,Total,37,BYD/SHARK,46
2026,1,Janeiro,Autos,Total,38,OMODA JAECOO/OMODA 5,1067
2026,1,Janeiro,Com. Leves,Total,38,M.BENZ/SPRINTER 417,41
2026,1,Janeiro,Autos,Total,39,CITROEN/BASALT,1027
2026,1,Janeiro,Com. Leves,Total,39,SHINERAY/TLUX,34
2026,1,Janeiro,Autos,Total,40,CITROEN/C3,1027
2026,1,Janeiro,Com. Leves,Total,40,RAM/3500,34
2026,1,Janeiro,Autos,Total,41,HONDA/CITY,987
2026,1,Janeiro,Com. Leves,Total,41,PEUGEOT/PARTNER,32
2026,1,Janeiro,Autos,Total,42,RENAULT/DUSTER,936
2026,1,Janeiro,Com. Leves,Total,42,HYUNDAI/HR,31
2026,1,Janeiro,Autos,Total,43,GWM/HAVAL H9,882
2026,1,Janeiro,Com. Leves,Total,43,KIA/UK2500,31
2026,1,Janeiro,Autos,Total,44,FORD/TERRITORY,851
2026,1,Janeiro,Com. Leves,Total,44,RAM/DAKOTA,25
2026,1,Janeiro,Autos,Total,45,BYD/KING,840
2026,1,Janeiro,Com. Leves,Total,45,FOTON/TUNLAND,24
2026,1,Janeiro,Autos,Total,46,PEUGEOT/2008,774
2026,1,Janeiro,Com. Leves,Total,46,PEUGEOT/BOXER,2
2026,1,Janeiro,Autos,Total,47,NISSAN/VERSA,653
2026,1,Janeiro,Com. Leves,Total,47,IVECO/DAILY 35-180,20
2026,1,Janeiro,Autos,Total,48,NISSAN/KAIT,644
2026,1,Janeiro,Com. Leves,Total,48,RAM/2500,13
2026,1,Janeiro,Autos,Total,49,RENAULT/BOREAL,641
2026,1,Janeiro,Com. Leves,Total,49,CITROEN/JUMPER,1
2026,1,Janeiro,Autos,Total,50,PEUGEOT/208,568
2026,1,Janeiro,Com. Leves,Total,50,RAM/1500,8
2026,1,Janeiro,Autos,Direta,1,FIAT/MOBI,3364
2026,1,Janeiro,Com. Leves,Direta,1,FIAT/STRADA,6933
2026,1,Janeiro,Autos,Direta,2,VW/T CROSS,3163
2026,1,Janeiro,Com. Leves,Direta,2,VW/SAVEIRO,2656
2026,1,Janeiro,Autos,Direta,3,FIAT/ARGO,3029
2026,1,Janeiro,Com. Leves,Direta,3,TOYOTA/HILUX,2450
2026,1,Janeiro,Autos,Direta,4,VW/POLO,2633
2026,1,Janeiro,Com. Leves,Direta,4,FIAT/TORO,2246
2026,1,Janeiro,Autos,Direta,5,JEEP/COMPASS,2621
2026,1,Janeiro,Com. Leves,Direta,5,RAM/RAMPAGE,1751
2026,1,Janeiro,Autos,Direta,6,RENAULT/KWID,2203
2026,1,Janeiro,Com. Leves,Direta,6,GM/S10,1216
2026,1,Janeiro,Autos,Direta,7,GM/ONIX,2104
2026,1,Janeiro,Com. Leves,Direta,7,FIAT/FIORINO,1175
2026,1,Janeiro,Autos,Direta,8,JEEP/RENEGADE,1665
2026,1,Janeiro,Com. Leves,Direta,8,RENAULT/OROCH,907
2026,1,Janeiro,Autos,Direta,9,VW/TERA,1327
2026,1,Janeiro,Com. Leves,Direta,9,GM/MONTANA,676
2026,1,Janeiro,Autos,Direta,10,FIAT/FASTBACK,1037
2026,1,Janeiro,Com. Leves,Direta,10,FORD/RANGER,605
2026,1,Janeiro,Autos,Direta,11,FIAT/PULSE,986
2026,1,Janeiro,Com. Leves,Direta,11,RENAULT/MASTER,511
2026,1,Janeiro,Autos,Direta,12,JEEP/COMMANDER,979
2026,1,Janeiro,Com. Leves,Direta,12,FIAT/TITANO,399
2026,1,Janeiro,Autos,Direta,13,HYUNDAI/HB20,943
2026,1,Janeiro,Com. Leves,Direta,13,FIAT/SCUDO,259
2026,1,Janeiro,Autos,Direta,14,VW/VIRTUS,934
2026,1,Janeiro,Com. Leves,Direta,14,RENAULT/KANGOO,204
2026,1,Janeiro,Autos,Direta,15,GM/ONIX PLUS,930
2026,1,Janeiro,Com. Leves,Direta,15,VW/AMAROK,183
2026,1,Janeiro,Autos,Direta,16,GM/TRACKER,847
2026,1,Janeiro,Com. Leves,Direta,16,FIAT/DUCATO,152
2026,1,Janeiro,Autos,Direta,17,CITROEN/BASALT,835
2026,1,Janeiro,Com. Leves,Direta,17,MITSUBISHI/TRITON,146
2026,1,Janeiro,Autos,Direta,18,TOYOTA/COROLLA,773
2026,1,Janeiro,Com. Leves,Direta,18,FORD/TRANSIT,86
2026,1,Janeiro,Autos,Direta,19,CITROEN/C3,759
2026,1,Janeiro,Com. Leves,Direta,19,IVECO/DAILY,82
2026,1,Janeiro,Autos,Direta,20,HYUNDAI/HB20S,757
2026,1,Janeiro,Com. Leves,Direta,20,NISSAN/FRONTIER,70
2026,1,Janeiro,Autos,Direta,21,GM/SPIN,698
2026,1,Janeiro,Com. Leves,Direta,21,TOYOTA/HIACE,65
2026,1,Janeiro,Autos,Direta,22,VW/TAOS,696
2026,1,Janeiro,Com. Leves,Direta,22,MITSUBISHI/L200,43
2026,1,Janeiro,Autos,Direta,23,PEUGEOT/2008,687
2026,1,Janeiro,Com. Leves,Direta,23,GWM/POER,39
2026,1,Janeiro,Autos,Direta,24,HONDA/HR-V,681
2026,1,Janeiro,Com. Leves,Direta,24,IVECO/DAILY 30-130,36
2026,1,Janeiro,Autos,Direta,25,NISSAN/KICKS,680
2026,1,Janeiro,Com. Leves,Direta,25,HYUNDAI/HR,30
2026,1,Janeiro,Autos,Direta,26,FIAT/CRONOS,610
2026,1,Janeiro,Com. Leves,Direta,26,FORD/MAVERICK,27
2026,1,Janeiro,Autos,Direta,27,BYD/SONG,595
2026,1,Janeiro,Com. Leves,Direta,27,RAM/DAKOTA,25
2026,1,Janeiro,Autos,Direta,28,GWM/HAVAL H6,562
2026,1,Janeiro,Com. Leves,Direta,28,RAM/3500,23
2026,1,Janeiro,Autos,Direta,29,VW/NIVUS,536
2026,1,Janeiro,Com. Leves,Direta,29,GM/SILVERADO,2
2026,1,Janeiro,Autos,Direta,30,HYUNDAI/CRETA,524
2026,1,Janeiro,Com. Leves,Direta,30,VW TRUCK E BUS/EXPRESS,20
2026,1,Janeiro,Autos,Direta,31,RENAULT/DUSTER,462
2026,1,Janeiro,Com. Leves,Direta,31,PEUGEOT/PARTNER,15
2026,1,Janeiro,Autos,Direta,32,PEUGEOT/208,412
2026,1,Janeiro,Com. Leves,Direta,32,BYD/SHARK,12
2026,1,Janeiro,Autos,Direta,33,RENAULT/KARDIAN,356
2026,1,Janeiro,Com. Leves,Direta,33,RAM/2500,9
2026,1,Janeiro,Autos,Direta,34,HONDA/CITY,355
2026,1,Janeiro,Com. Leves,Direta,34,FORD/F150,3
2026,1,Janeiro,Autos,Direta,35,LEAPMOTOR/C10,341
2026,1,Janeiro,Com. Leves,Direta,35,KIA/K2500,2
2026,1,Janeiro,Autos,Direta,36,NISSAN/VERSA,324
2026,1,Janeiro,Com. Leves,Direta,36,RAM/1500,2
2026,1,Janeiro,Autos,Direta,37,VOLVO/EX30,285
2026,1,Janeiro,Com. Leves,Direta,37,ARROW/ONE,2
2026,1,Janeiro,Autos,Direta,38,NISSAN/KAIT,273
2026,1,Janeiro,Autos,Direta,39,VOLVO/XC60,257
2026,1,Janeiro,Autos,Direta,40,GWM/HAVAL H9,251
2026,1,Janeiro,Autos,Direta,41,BYD/DOLPHIN,211
2026,1,Janeiro,Autos,Direta,42,CITROEN/AIRCROSS,190
2026,1,Janeiro,Autos,Direta,43,HONDA/CITY HATCH,165
2026,1,Janeiro,Autos,Direta,44,TOYOTA/COROLLA CROSS,165
2026,1,Janeiro,Autos,Direta,45,CAOA CHERY/TIGGO 7,158
2026,1,Janeiro,Autos,Direta,46,BYD/KING,148
2026,1,Janeiro,Autos,Direta,47,AUDI/Q5,123
2026,1,Janeiro,Autos,Direta,48,TOYOTA/RAV4,122
2026,1,Janeiro,Autos,Direta,49,GM/TRAILBLAZER,114
2026,1,Janeiro,Autos,Direta,50,GAC/GS4,103
2026,1,Janeiro,Autos,Varejo,1,HYUNDAI/CRETA,3905
2026,1,Janeiro,Com. Leves,Varejo,1,FIAT/STRADA,3608
2026,1,Janeiro,Autos,Varejo,2,GM/TRACKER,3685
2026,1,Janeiro,Com. Leves,Varejo,2,FIAT/TORO,1848
2026,1,Janeiro,Autos,Varejo,3,VW/TERA,3665
2026,1,Janeiro,Com. Leves,Varejo,3,FORD/RANGER,1740
2026,1,Janeiro,Autos,Varejo,4,BYD/SONG,3207
2026,1,Janeiro,Com. Leves,Varejo,4,TOYOTA/HILUX,1687
2026,1,Janeiro,Autos,Varejo,5,HYUNDAI/HB20,3122
2026,1,Janeiro,Com. Leves,Varejo,5,GM/S10,638
2026,1,Janeiro,Autos,Varejo,6,VW/POLO,3066
2026,1,Janeiro,Com. Leves,Varejo,6,MITSUBISHI/TRITON,498
2026,1,Janeiro,Autos,Varejo,7,FIAT/FASTBACK,2890
2026,1,Janeiro,Com. Leves,Varejo,7,RENAULT/MASTER,458
2026,1,Janeiro,Autos,Varejo,8,GM/ONIX,2844
2026,1,Janeiro,Com. Leves,Varejo,8,RAM/RAMPAGE,393
2026,1,Janeiro,Autos,Varejo,9,BYD/DOLPHIN MINI,2797
2026,1,Janeiro,Com. Leves,Varejo,9,FORD/MAVERICK,318
2026,1,Janeiro,Autos,Varejo,10,VW/NIVUS,2631
2026,1,Janeiro,Com. Leves,Varejo,10,GM/MONTANA,279
2026,1,Janeiro,Autos,Varejo,11,VW/T CROSS,2578
2026,1,Janeiro,Com. Leves,Varejo,11,KIA/K2500,236
2026,1,Janeiro,Autos,Varejo,12,NISSAN/KICKS,2378
2026,1,Janeiro,Com. Leves,Varejo,12,EFFA/V21,232
2026,1,Janeiro,Autos,Varejo,13,FIAT/PULSE,2207
2026,1,Janeiro,Com. Leves,Varejo,13,VW/SAVEIRO,207
2026,1,Janeiro,Autos,Varejo,14,FIAT/ARGO,2148
2026,1,Janeiro,Com. Leves,Varejo,14,GWM/POER,206
2026,1,Janeiro,Autos,Varejo,15,HONDA/HR-V,2092
2026,1,Janeiro,Com. Leves,Varejo,15,FIAT/FIORINO,184
2026,1,Janeiro,Autos,Varejo,16,GWM/HAVAL H6,2066
2026,1,Janeiro,Com. Leves,Varejo,16,RENAULT/OROCH,158
2026,1,Janeiro,Autos,Varejo,17,TOYOTA/COROLLA CROSS,2011
2026,1,Janeiro,Com. Leves,Varejo,17,PEUGEOT/EXPERT,138
2026,1,Janeiro,Autos,Varejo,18,JEEP/COMPASS,1882
2026,1,Janeiro,Com. Leves,Varejo,18,VW TRUCK E BUS/EXPRESS,120
2026,1,Janeiro,Autos,Varejo,19,HONDA/WR-V,1810
2026,1,Janeiro,Com. Leves,Varejo,19,GM/SILVERADO,103
2026,1,Janeiro,Autos,Varejo,20,CAOA CHERY/TIGGO 7,1779
2026,1,Janeiro,Com. Leves,Varejo,20,FIAT/TITANO,101
2026,1,Janeiro,Autos,Varejo,21,JEEP/RENEGADE,1387
2026,1,Janeiro,Com. Leves,Varejo,21,FIAT/DUCATO,87
2026,1,Janeiro,Autos,Varejo,22,BYD/DOLPHIN,1300
2026,1,Janeiro,Com. Leves,Varejo,22,FIAT/SCUDO,7
2026,1,Janeiro,Autos,Varejo,23,CAOA CHERY/TIGGO 8,1265
2026,1,Janeiro,Com. Leves,Varejo,23,CITROEN/JUMPY,73
2026,1,Janeiro,Autos,Varejo,24,TOYOTA/HILUX SW4,1198
2026,1,Janeiro,Com. Leves,Varejo,24,FOTON/AUMARK S 315,71
2026,1,Janeiro,Autos,Varejo,25,GEELY/EX2,1113
2026,1,Janeiro,Com. Leves,Varejo,25,FORD/F150,64
2026,1,Janeiro,Autos,Varejo,26,OMODA JAECOO/OMODA 5,1067
2026,1,Janeiro,Com. Leves,Varejo,26,JAC/HUNTER,64
2026,1,Janeiro,Autos,Varejo,27,GM/ONIX PLUS,939
2026,1,Janeiro,Com. Leves,Varejo,27,RENAULT/KANGOO,60
2026,1,Janeiro,Autos,Varejo,28,HONDA/CITY HATCH,906
2026,1,Janeiro,Com. Leves,Varejo,28,M.BENZ/SPRINTER 317,50
2026,1,Janeiro,Autos,Varejo,29,RENAULT/KARDIAN,854
2026,1,Janeiro,Com. Leves,Varejo,29,EFFA/V22,49
2026,1,Janeiro,Autos,Varejo,30,HYUNDAI/HB20S,823
2026,1,Janeiro,Com. Leves,Varejo,30,IVECO/DAILY 30-130,48
2026,1,Janeiro,Autos,Varejo,31,FORD/TERRITORY,784
2026,1,Janeiro,Com. Leves,Varejo,31,TOYOTA/HIACE,4
2026,1,Janeiro,Autos,Varejo,32,FIAT/CRONOS,750
2026,1,Janeiro,Com. Leves,Varejo,32,M.BENZ/SPRINTER 417,41
2026,1,Janeiro,Autos,Varejo,33,VW/VIRTUS,711
2026,1,Janeiro,Com. Leves,Varejo,33,IVECO/DAILY,39
2026,1,Janeiro,Autos,Varejo,34,BYD/KING,692
2026,1,Janeiro,Com. Leves,Varejo,34,VW/AMAROK,35
2026,1,Janeiro,Autos,Varejo,35,HONDA/CITY,632
