ano,mes_num,mes_nome,segmento,categoria,rank,modelo,quantidade_mes,participacao_categoria_pct
2025,5,Maio,Caminhões,Semi-Leve,10,M.BENZ/SPRINTER 416,0,0.58
2025,5,Maio,Caminhões,Leve,1,VW TRUCK E BUS/9.180,198,42.72
2025,5,Maio,Caminhões,Leve,2,M.BENZ/ACCELO 817,8,23.41
2025,5,Maio,Caminhões,Leve,3,IVECO/TECTOR 9-190,27,7.49
2025,5,Maio,Caminhões,Leve,4,IVECO/DAILY 65-170,3,6.75
2025,5,Maio,Caminhões,Leve,5,FOTON/AUMARK S 715,10,3.15
2025,5,Maio,Caminhões,Leve,6,IVECO/DAILY 65-180,3,2.69
2025,5,Maio,Caminhões,Leve,7,M.BENZ/ACCELO 917,30,2.51
2025,5,Maio,Caminhões,Leve,8,VW TRUCK E BUS/6.170,7,2.24
2025,5,Maio,Caminhões,Leve,9,FOTON/AUMARK S 916,9,1.78
2025,5,Maio,Caminhões,Leve,10,JAC/IEV1200T,5,1.73
2025,5,Maio,Caminhões,Médio,1,VW TRUCK E BUS/11.180,589,40.21
2025,5,Maio,Caminhões,Médio,2,M.BENZ/ACCELO 1017,334,30.41
2025,5,Maio,Caminhões,Médio,3,VW TRUCK E BUS/13.180,7,5.46
2025,5,Maio,Caminhões,Médio,4,IVECO/TECTOR 11-190,57,5.41
2025,5,Maio,Caminhões,Médio,5,M.BENZ/ATEGO 1419,48,4.1
2025,5,Maio,Caminhões,Médio,6,M.BENZ/ACCELO 1117,133,3.94
2025,5,Maio,Caminhões,Médio,7,M.BENZ/ACCELO 1317,23,3.11
2025,5,Maio,Caminhões,Médio,8,FOTON/AUMARK S 1217A,3,2.27
2025,5,Maio,Caminhões,Médio,9,VW TRUCK E BUS/14.210,18,2.04
2025,5,Maio,Caminhões,Médio,10,VW TRUCK E BUS/E DELIVERY 1,23,0.8
2025,5,Maio,Caminhões,Semi-Pesado,1,VOLVO/VM 290,395,12.66
2025,5,Maio,Caminhões,Semi-Pesado,2,M.BENZ/ATEGO 1719,206,8.43
2025,5,Maio,Caminhões,Semi-Pesado,3,M.BENZ/ATEGO 2429,239,8.19
2025,5,Maio,Caminhões,Semi-Pesado,4,VW TRUCK E BUS/26.260,268,7.77
2025,5,Maio,Caminhões,Semi-Pesado,5,VW TRUCK E BUS/17.210,243,7.19
2025,5,Maio,Caminhões,Semi-Pesado,6,VW TRUCK E BUS/31.320,185,6.24
2025,5,Maio,Caminhões,Semi-Pesado,7,VOLVO/VM 360,162,5.33
2025,5,Maio,Caminhões,Semi-Pesado,8,VW TRUCK E BUS/26.320,145,4.81
2025,5,Maio,Caminhões,Semi-Pesado,9,VW TRUCK E BUS/18.260,117,4.44
2025,5,Maio,Caminhões,Semi-Pesado,10,M.BENZ/ATEGO 3033,126,4.4
2025,5,Maio,Caminhões,Pesado,1,VOLVO/FH 540,380,10.92
2025,5,Maio,Caminhões,Pesado,2,DAF/XF 530,263,7.65
2025,5,Maio,Caminhões,Pesado,3,VOLVO/FH 460,307,7.0
2025,5,Maio,Caminhões,Pesado,4,SCANIA/R 460,127,6.33
2025,5,Maio,Caminhões,Pesado,5,DAF/XF 480,189,4.69
2025,5,Maio,Caminhões,Pesado,6,VOLVO/FH 500,122,3.8
2025,5,Maio,Caminhões,Pesado,7,IVECO/S-WAY 480,148,3.77
2025,5,Maio,Caminhões,Pesado,8,SCANIA/R450,75,3.57
2025,5,Maio,Caminhões,Pesado,9,VOLVO/VM 360,142,3.42
2025,5,Maio,Caminhões,Pesado,10,M.BENZ/ACTROS 2548,137,3.04
2025,5,Maio,Motos,City,1,HONDA/CG 160,42478,56.85
2025,5,Maio,Motos,City,2,MOTTU/SPORT 110I,10893,10.54
2025,5,Maio,Motos,City,3,HONDA/CB 300F,5612,8.22
2025,5,Maio,Motos,City,4,YAMAHA/YBR 150,6063,7.35
2025,5,Maio,Motos,City,5,YAMAHA/FAZER 250,4067,5.19
2025,5,Maio,Motos,City,6,YAMAHA/FAZER 150,3442,4.94
2025,5,Maio,Motos,City,7,SHINERAY/XY 150,1832,2.38
2025,5,Maio,Motos,City,8,HAOJUE/DR160,426,0.61
2025,5,Maio,Motos,City,9,HAOJUE/DK150,264,0.57
2025,5,Maio,Motos,City,10,HAOJUE/DK160,496,0.55
2025,5,Maio,Motos,Custom,1,ROYAL ENFIELD/HUNTER 350,569,24.78
2025,5,Maio,Motos,Custom,2,ROYAL ENFIELD/SUPER METEOR 650,708,17.27
2025,5,Maio,Motos,Custom,3,ROYAL ENFIELD/METEOR,338,14.57
2025,5,Maio,Motos,Custom,4,ROYAL ENFIELD/CLASSIC 350,167,9.81
2025,5,Maio,Motos,Custom,5,ROYAL ENFIELD/SHOTGUN 650,334,9.73
2025,5,Maio,Motos,Custom,6,TRIUMPH/SCRAMBLER 400,276,7.81
2025,5,Maio,Motos,Custom,7,KAWASAKI/ELIMINATOR 500,92,2.85
2025,5,Maio,Motos,Custom,8,KAWASAKI/VULCAN S,59,2.41
2025,5,Maio,Motos,Custom,9,ZONTES/S350,49,1.01
2025,5,Maio,Motos,Custom,10,ROYAL ENFIELD/CONTINENTAL GT,13,0.98
2025,5,Maio,Motos,Trail/Fun,1,HONDA/NXR160,17992,46.18
2025,5,Maio,Motos,Trail/Fun,2,HONDA/XRE 300,4110,10.92
2025,5,Maio,Motos,Trail/Fun,3,YAMAHA/XTZ 250,3642,10.42
2025,5,Maio,Motos,Trail/Fun,4,HONDA/XRE 190,3498,9.34
2025,5,Maio,Motos,Trail/Fun,5,YAMAHA/CROSSER 150,2688,8.06
2025,5,Maio,Motos,Trail/Fun,6,SHINERAY/SHI 175,2716,7.52
2025,5,Maio,Motos,Trail/Fun,7,HONDA/XR 300L,1106,2.78
2025,5,Maio,Motos,Trail/Fun,8,AVELLOZ/AZ160,577,1.07
2025,5,Maio,Motos,Trail/Fun,9,BMW/G310 GS,181,0.66
2025,5,Maio,Motos,Trail/Fun,10,HAOJUE/NK 150,197,0.62
2025,5,Maio,Motos,Maxtrail,1,HONDA/NC 750X,370,13.05
2025,5,Maio,Motos,Maxtrail,2,TRIUMPH/TIGER 900,372,13.04
2025,5,Maio,Motos,Maxtrail,3,BMW/R1300GS,244,12.26
2025,5,Maio,Motos,Maxtrail,4,ROYAL ENFIELD/HIMALAYAN,555,12.18
2025,5,Maio,Motos,Maxtrail,5,HONDA/CB 500X,30,9.38
2025,5,Maio,Motos,Maxtrail,6,BMW/F900 GS,159,8.6
2025,5,Maio,Motos,Maxtrail,7,TRIUMPH/TIGER 1200,163,6.25
2025,5,Maio,Motos,Maxtrail,8,BMW/R1300GSA,459,4.41
2025,5,Maio,Motos,Maxtrail,9,KAWASAKI/VERSYS 650,85,3.47
2025,5,Maio,Motos,Maxtrail,10,TRIUMPH/TIGER SPORT 660,83,2.77
2025,5,Maio,Motos,Naked/Roadster,1,BAJAJ/DOMINAR D400,1038,25.31
2025,5,Maio,Motos,Naked/Roadster,2,YAMAHA/MT03,929,17.82
2025,5,Maio,Motos,Naked/Roadster,3,BAJAJ/DOMINAR D250,384,9.77
2025,5,Maio,Motos,Naked/Roadster,4,SHINERAY/XY 250,404,9.34
2025,5,Maio,Motos,Naked/Roadster,5,HONDA/CB 500,36,4.74
2025,5,Maio,Motos,Naked/Roadster,6,TRIUMPH/SPEED 400,206,4.29
2025,5,Maio,Motos,Naked/Roadster,7,KAWASAKI/Z900,240,4.17
2025,5,Maio,Motos,Naked/Roadster,8,YAMAHA/MT09,32,2.67
2025,5,Maio,Motos,Naked/Roadster,9,YAMAHA/MT07,31,2.27
2025,5,Maio,Motos,Naked/Roadster,10,KAWASAKI/Z500,98,2.18
2025,5,Maio,Motos,Scooter/Cub,1,HONDA/BIZ,23177,34.61
2025,5,Maio,Motos,Scooter/Cub,2,HONDA/POP 110I,20850,30.0
2025,5,Maio,Motos,Scooter/Cub,3,HONDA/PCX 160,4792,7.15
2025,5,Maio,Motos,Scooter/Cub,4,SHINERAY/XY 125,4101,5.36
2025,5,Maio,Motos,Scooter/Cub,5,HONDA/ELITE 125,2840,4.61
2025,5,Maio,Motos,Scooter/Cub,6,YAMAHA/NMAX,1977,3.37
2025,5,Maio,Motos,Scooter/Cub,7,SHINERAY/XY 50,1741,2.62
2025,5,Maio,Motos,Scooter/Cub,8,AVELLOZ/AZ1,1518,2.5
2025,5,Maio,Motos,Scooter/Cub,9,HONDA/ADV 160,1535,1.98
2025,5,Maio,Motos,Scooter/Cub,10,YAMAHA/FLUO 125,1361,1.93
2025,5,Maio,Motos,Sport,1,YAMAHA/YZF R15,834,57.42
2025,5,Maio,Motos,Sport,2,YAMAHA/YZF R3,161,10.49
2025,5,Maio,Motos,Sport,3,BMW/S1000 R,91,7.8
2025,5,Maio,Motos,Sport,4,KAWASAKI/NINJA 500,116,6.78
2025,5,Maio,Motos,Sport,5,KAWASAKI/NINJA ZX-6R,61,3.13
2025,5,Maio,Motos,Sport,6,KAWASAKI/NINJA ZX-4R,42,2.88
2025,5,Maio,Motos,Sport,7,KAWASAKI/NINJA 300,6,2.51
2025,5,Maio,Motos,Sport,8,HONDA/CBR 650R,14,2.12
2025,5,Maio,Motos,Sport,9,TRIUMPH/DAYTONA 660,52,1.73
2025,5,Maio,Motos,Sport,10,SUZUKI/GSX S1000 GT,1,0.89
2025,5,Maio,Motos,Touring,1,H.DAVIDSON/STREET GLIDE,37,46.71
2025,5,Maio,Motos,Touring,2,H.DAVIDSON/ROAD GLIDE,21,20.76
2025,5,Maio,Motos,Touring,3,HONDA/GOLDWING,5,12.8
2025,5,Maio,Motos,Touring,4,H.DAVIDSON/ULTRA LIMITED,0,7.96
2025,5,Maio,Motos,Touring,5,BMW/R1250 RT,0,5.54
2025,5,Maio,Motos,Touring,6,H.DAVIDSON/ROAD KING,0,3.81
2025,5,Maio,Motos,Touring,7,BMW/K 1600,0,2.08
2025,5,Maio,Motos,Touring,8,H.DAVIDSON/H.DAVIDSON FLHPI,0,0.35
2025,6,Junho,Autos,Veículos de Entrada,1,FIAT/MOBI,6347,55.73
2025,6,Junho,Autos,Veículos de Entrada,2,RENAULT/KWID,5324,44.24
2025,6,Junho,Autos,Veículos de Entrada,3,VW/GOL,2,0.02
2025,6,Junho,Autos,Veículos de Entrada,4,FIAT/UNO,1,0.01
2025,6,Junho,Autos,Veículos de Entrada,5,GM/CELTA,0,0.01
2025,6,Junho,Autos,Veículos de Entrada,6,GM/CHEVETTE,1,0
2025,6,Junho,Autos,Veículos de Entrada,7,VW/BRASILIA,0,0
2025,6,Junho,Autos,Veículos de Entrada,8,VW/UP,0,0
2025,6,Junho,Autos,Hatch Pequenos,1,VW/POLO,11492,26.46
2025,6,Junho,Autos,Hatch Pequenos,2,FIAT/ARGO,7235,20.56
2025,6,Junho,Autos,Hatch Pequenos,3,HYUNDAI/HB20,6917,17.05
2025,6,Junho,Autos,Hatch Pequenos,4,GM/ONIX,6782,15.9
2025,6,Junho,Autos,Hatch Pequenos,5,BYD/DOLPHIN MINI,1913,6.11
2025,6,Junho,Autos,Hatch Pequenos,6,HONDA/CITY HATCH,1205,3.42
2025,6,Junho,Autos,Hatch Pequenos,7,CITROEN/C3,1146,2.92
2025,6,Junho,Autos,Hatch Pequenos,8,BYD/DOLPHIN,1490,2.91
2025,6,Junho,Autos,Hatch Pequenos,9,PEUGEOT/208,796,1.94
2025,6,Junho,Autos,Hatch Pequenos,10,TOYOTA/YARIS HB,146,1.65
2025,6,Junho,Autos,Hatch Pequenos,11,GWM/ORA 03,183,0.63
2025,6,Junho,Autos,Hatch Pequenos,12,MINI/COOPER,6,0.17
2025,6,Junho,Autos,Hatch Médios,1,HONDA/CIVIC TYPE-R,10,40.0
2025,6,Junho,Autos,Hatch Médios,2,AUDI/A3,17,27.14
2025,6,Junho,Autos,Hatch Médios,3,TOYOTA/COROLLA GR,8,14.76
2025,6,Junho,Autos,Hatch Médios,4,M.BENZ/A45 AMG,2,5.24
2025,6,Junho,Autos,Hatch Médios,5,BMW/118I,0,3.33
2025,6,Junho,Autos,Hatch Médios,6,M.BENZ/CLASSE A,0,2.86
2025,6,Junho,Autos,Sedans Pequenos,1,HYUNDAI/HB20S,2241,50.62
2025,6,Junho,Autos,Sedans Pequenos,2,FIAT/CRONOS,1919,49.33
2025,6,Junho,Autos,Sedans Pequenos,3,RENAULT/LOGAN,0,0.02
2025,6,Junho,Autos,Sedans Pequenos,4,VW/VOYAGE,1,0.01
2025,6,Junho,Autos,Sedans Pequenos,5,FIAT/SIENA,0,0
2025,6,Junho,Autos,Sedans Pequenos,6,GM/PRISMA,1,0
2025,6,Junho,Autos,Sedans Pequenos,7,TOYOTA/ETIOS SEDAN,0,0
2025,6,Junho,Autos,Sedans Compactos,1,GM/ONIX PLUS,3494,38.24
2025,6,Junho,Autos,Sedans Compactos,2,VW/VIRTUS,3719,30.46
2025,6,Junho,Autos,Sedans Compactos,3,HONDA/CITY,1453,14.83
2025,6,Junho,Autos,Sedans Compactos,4,NISSAN/VERSA,949,9.52
2025,6,Junho,Autos,Sedans Compactos,5,TOYOTA/YARIS SEDAN,122,6.94
2025,6,Junho,Autos,Sedans Compactos,6,GM/COBALT,0,0.01
2025,6,Junho,Autos,Sedans médios,1,TOYOTA/COROLLA,3004,57.77
2025,6,Junho,Autos,Sedans médios,2,BYD/KING,797,19.64
2025,6,Junho,Autos,Sedans médios,3,NISSAN/SENTRA,524,7.9
2025,6,Junho,Autos,Sedans médios,4,BYD/SEAL,322,4.45
2025,6,Junho,Autos,Sedans médios,5,CAOA CHERY/ARRIZO 6,269,3.11
2025,6,Junho,Autos,Sedans médios,6,HONDA/CIVIC,31,3.07
2025,6,Junho,Autos,Sedans médios,7,VW/JETTA,23,1.44
2025,6,Junho,Autos,Sedans médios,8,M.BENZ/CLA200,7,0.93
2025,6,Junho,Autos,Sedans médios,9,AUDI/A3 SEDAN,4,0.83
2025,6,Junho,Autos,Sedans médios,10,AUDI/A5,5,0.35
2025,6,Junho,Autos,Sedans médios,11,BMW/420I,1,0.15
2025,6,Junho,Autos,Sedans médios,12,M.BENZ/AMG C63S,5,0.12
2025,6,Junho,Autos,Sedans médios,13,M.BENZ/CLA35,1,0.1
2025,6,Junho,Autos,Sedans médios,14,M.BENZ/CLA45,1,0.06
2025,6,Junho,Autos,Sedans médios,15,BMW/218I,0,0.02
2025,6,Junho,Autos,Sedans médios,16,GM/CRUZE SEDAN,0,0.01
2025,6,Junho,Autos,Sedans médios,17,BMW/M235I,2,0.01
2025,6,Junho,Autos,Sedans médios,18,FORD/DEL REY,0,0.01
2025,6,Junho,Autos,Sedans médios,19,GAC/AION ES,2,0.01
2025,6,Junho,Autos,Sedans médios,20,BMW/220,1,0
2025,6,Junho,Autos,Sedans médios,21,KIA/CERATO,0,0
2025,6,Junho,Autos,Sedans Grandes,1,BMW/320I,300,50.9
2025,6,Junho,Autos,Sedans Grandes,2,M.BENZ/CLASSE C,119,17.94
2025,6,Junho,Autos,Sedans Grandes,3,PORSCHE/PANAMERA,30,6.0
2025,6,Junho,Autos,Sedans Grandes,4,BMW/330E,51,5.52
2025,6,Junho,Autos,Sedans Grandes,5,HONDA/ACCORD,17,3.85
2025,6,Junho,Autos,Sedans Grandes,6,AUDI/A4,6,2.74
2025,6,Junho,Autos,Sedans Grandes,7,BMW/530E,16,2.39
2025,6,Junho,Autos,Sedans Grandes,8,LEXUS/ES300,10,2.15
2025,6,Junho,Autos,Sedans Grandes,9,ZEEKR/001,6,2.07
2025,6,Junho,Autos,Sedans Grandes,10,M.BENZ/CLASSE E,8,1.69
2025,6,Junho,Autos,Sedans Grandes,11,M.BENZ/AMG GT63S,13,0.97
2025,6,Junho,Autos,Sedans Grandes,12,BMW/I4,1,0.7
2025,6,Junho,Autos,Sw Grandes,1,AUDI/RS6 AVANT,18,98.04
2025,6,Junho,Autos,Sw Grandes,2,VW/QUANTUM,0,1.96
2025,6,Junho,Autos,Monocab,1,GM/BOLT,0,100.0
2025,6,Junho,Autos,Grandcab,1,GM/SPIN,1975,98.42
2025,6,Junho,Autos,Grandcab,2,KIA/CARNIVAL,27,1.42
2025,6,Junho,Autos,Grandcab,3,VW/ID.BUZZ,0,0.07
2025,6,Junho,Autos,Grandcab,4,TOYOTA/SIENNA,0,0.04
2025,6,Junho,Autos,Sports,1,PORSCHE/911,72,29.35
2025,6,Junho,Autos,Sports,2,FORD/MUSTANG,39,19.83
2025,6,Junho,Autos,Sports,3,PORSCHE/BOXSTER,34,16.99
2025,6,Junho,Autos,Sports,4,BMW/M2,20,7.6
2025,6,Junho,Autos,Sports,5,PORSCHE/CAYMAN,12,6.28
2025,6,Junho,Autos,Sports,6,BMW/M3,7,3.64
2025,6,Junho,Autos,Sports,7,DODGE/CHALLENGER,8,2.91
2025,6,Junho,Autos,Sports,8,GM/CORVETTE,4,2.64
2025,6,Junho,Autos,Sports,9,PORSCHE/TAYCAN,1,2.12
2025,6,Junho,Autos,Suv's,1,VW/T CROSS,8629,9.5
2025,6,Junho,Autos,Suv's,2,HONDA/HR-V,6179,6.83
2025,6,Junho,Autos,Suv's,3,HYUNDAI/CRETA,6415,6.65
2025,6,Junho,Autos,Suv's,4,TOYOTA/COROLLA CROSS,5335,6.42
2025,6,Junho,Autos,Suv's,5,JEEP/COMPASS,4546,5.87
2025,6,Junho,Autos,Suv's,6,GM/TRACKER,4993,5.81
2025,6,Junho,Autos,Suv's,7,FIAT/FASTBACK,4930,5.37
2025,6,Junho,Autos,Suv's,8,NISSAN/KICKS,3394,4.95
2025,6,Junho,Autos,Suv's,9,VW/NIVUS,4731,4.82
2025,6,Junho,Autos,Suv's,10,JEEP/RENEGADE,3411,4.41
2025,6,Junho,Autos,Suv's,11,FIAT/PULSE,3823,4.32
2025,6,Junho,Autos,Suv's,12,BYD/SONG,2805,3.73
2025,6,Junho,Autos,Suv's,13,CAOA CHERY/TIGGO 7,2589,3.03
2025,6,Junho,Autos,Suv's,14,GWM/HAVAL H6,2497,2.7
2025,6,Junho,Autos,Suv's,15,RENAULT/KARDIAN,1240,2.19
2025,6,Junho,Autos,Suv's,16,CITROEN/BASALT,1565,2.14
2025,6,Junho,Autos,Suv's,17,RENAULT/DUSTER,1426,1.83
2025,6,Junho,Autos,Suv's,18,VW/TAOS,889,1.82
2025,6,Junho,Autos,Suv's,19,TOYOTA/HILUX SW4,1343,1.77
2025,6,Junho,Autos,Suv's,20,CAOA CHERY/TIGGO 8,1062,1.59
2025,6,Junho,Autos,Suv's,21,JEEP/COMMANDER,1194,1.54
2025,6,Junho,Autos,Suv's,22,PEUGEOT/2008,869,1.41
2025,6,Junho,Autos,Suv's,23,CAOA CHERY/TIGGO 5X,822,1.2
2025,6,Junho,Autos,Suv's,24,MITSUBISHI/ECLIPSE CROSS,833,0.91
2025,6,Junho,Autos,Suv's,25,CITROEN/C3 AIRCROSS,636,0.6
2025,6,Junho,Autos,Suv's,26,VW/TERA,2555,0.59
2025,6,Junho,Autos,Suv's,27,BMW/X1,361,0.51
2025,6,Junho,Autos,Suv's,28,BYD/YUAN,743,0.51
2025,6,Junho,Autos,Suv's,29,FORD/TERRITORY,74,0.49
2025,6,Junho,Autos,Suv's,30,VOLVO/EX30,332,0.43
2025,6,Junho,Autos,Suv's,31,TOYOTA/RAV4,370,0.33
2025,6,Junho,Autos,Suv's,32,VOLVO/XC60,279,0.28
2025,6,Junho,Autos,Suv's,33,HONDA/ZR-V,235,0.26
2025,6,Junho,Autos,Suv's,34,GWM/TANK 300,341,0.26
2025,6,Junho,Autos,Suv's,35,MITSUBISHI/PAJERO,200,0.24
2025,6,Junho,Autos,Suv's,36,M.BENZ/GLC,178,0.22
2025,6,Junho,Autos,Suv's,37,HYUNDAI/TUCSON,140,0.22
2025,6,Junho,Autos,Suv's,38,FORD/BRONCO,378,0.21
2025,6,Junho,Autos,Suv's,39,GM/EQUINOX,107,0.2
2025,6,Junho,Autos,Suv's,40,GM/TRAILBLAZER,185,0.2
2025,6,Junho,Com. Leves,Pick-up's Pequenas,1,FIAT/STRADA,11474,68.26
2025,6,Junho,Com. Leves,Pick-up's Pequenas,2,VW/SAVEIRO,4849,31.73
2025,6,Junho,Com. Leves,Pick-up's Pequenas,3,GM/MONTANA,2,0
2025,6,Junho,Com. Leves,Pick-up's Grandes,1,FIAT/TORO,3414,18.49
2025,6,Junho,Com. Leves,Pick-up's Grandes,2,TOYOTA/HILUX,4576,18.35
2025,6,Junho,Com. Leves,Pick-up's Grandes,3,FORD/RANGER,2961,12.66
2025,6,Junho,Com. Leves,Pick-up's Grandes,4,GM/S10,2612,10.92
2025,6,Junho,Com. Leves,Pick-up's Grandes,5,RAM/RAMPAGE,2000,9.06
2025,6,Junho,Com. Leves,Pick-up's Grandes,6,GM/MONTANA,1690,8.03
2025,6,Junho,Com. Leves,Pick-up's Grandes,7,RENAULT/OROCH,907,4.5
2025,6,Junho,Com. Leves,Pick-up's Grandes,8,MITSUBISHI/L200,343,3.17
2025,6,Junho,Com. Leves,Pick-up's Grandes,9,FIAT/TITANO,170,3.16
2025,6,Junho,Com. Leves,Pick-up's Grandes,10,NISSAN/FRONTIER,313,3.1
2025,6,Junho,Com. Leves,Pick-up's Grandes,11,MITSUBISHI/TRITON,983,3.01
2025,6,Junho,Com. Leves,Furgões,1,RENAULT/MASTER,1080,34.01
2025,6,Junho,Com. Leves,Furgões,2,FIAT/DUCATO,150,9.11
2025,6,Junho,Com. Leves,Furgões,3,HYUNDAI/HR,349,8.64
2025,6,Junho,Com. Leves,Furgões,4,FIAT/SCUDO,144,7.82
2025,6,Junho,Com. Leves,Furgões,5,FORD/TRANSIT,167,5.92
2025,6,Junho,Com. Leves,Furgões,6,KIA/K2500,186,5.62
2025,6,Junho,Com. Leves,Furgões,7,IVECO/DAILY,221,5.46
2025,6,Junho,Com. Leves,Furgões Pequenos,1,FIAT/FIORINO,2224,81.94
2025,6,Junho,Com. Leves,Furgões Pequenos,2,RENAULT/KANGOO,418,15.29
2025,6,Junho,Com. Leves,Furgões Pequenos,3,PEUGEOT/PARTNER,3,2.08
2025,6,Junho,Com. Leves,Furgões Pequenos,4,RENAULT/KANGOO E-TECH,0,0.41
2025,6,Junho,Caminhões,Semi-Leve,1,M.BENZ/SPRINTER 417,106,43.78
2025,6,Junho,Caminhões,Semi-Leve,2,M.BENZ/SPRINTER 517,63,24.0
2025,6,Junho,Caminhões,Semi-Leve,3,FOTON/AUMARK S 315,39,12.0
2025,6,Junho,Caminhões,Semi-Leve,4,IVECO/DAILY 45-170,29,10.41
2025,6,Junho,Caminhões,Semi-Leve,5,IVECO/DAILY 55C17,1,4.53
2025,6,Junho,Caminhões,Semi-Leve,6,TESLA/CYBERTRUCK,0,1.04
2025,6,Junho,Caminhões,Semi-Leve,7,IVECO/DAILY 55-170,3,0.67
2025,6,Junho,Caminhões,Semi-Leve,8,M.BENZ/SPRINTER,0,0.55
2025,6,Junho,Caminhões,Semi-Leve,9,M.BENZ/SPRINTER 416,1,0.55
2025,6,Junho,Caminhões,Semi-Leve,10,IVECO/DAILY 65-170,0,0.49
2025,6,Junho,Caminhões,Leve,1,VW TRUCK E BUS/9.180,179,42.82
2025,6,Junho,Caminhões,Leve,2,M.BENZ/ACCELO 817,64,22.16
2025,6,Junho,Caminhões,Leve,3,IVECO/TECTOR 9-190,27,7.33
2025,6,Junho,Caminhões,Leve,4,IVECO/DAILY 65-170,17,6.34
2025,6,Junho,Caminhões,Leve,5,FOTON/AUMARK S 715,23,3.53
2025,6,Junho,Caminhões,Leve,6,M.BENZ/ACCELO 917,30,3.26
2025,6,Junho,Caminhões,Leve,7,JAC/IEV1200T,24,2.38
2025,6,Junho,Caminhões,Leve,8,IVECO/DAILY 65-180,1,2.3
2025,6,Junho,Caminhões,Leve,9,VW TRUCK E BUS/6.170,10,2.27
2025,6,Junho,Caminhões,Leve,10,FOTON/AUMARK S 916,1,1.92
2025,6,Junho,Caminhões,Médio,1,VW TRUCK E BUS/11.180,610,40.95
2025,6,Junho,Caminhões,Médio,2,M.BENZ/ACCELO 1017,269,28.41
2025,6,Junho,Caminhões,Médio,3,M.BENZ/ACCELO 1117,216,6.1
2025,6,Junho,Caminhões,Médio,4,VW TRUCK E BUS/13.180,82,5.55
2025,6,Junho,Caminhões,Médio,5,IVECO/TECTOR 11-190,59,5.2
2025,6,Junho,Caminhões,Médio,6,M.BENZ/ATEGO 1419,4,3.94
2025,6,Junho,Caminhões,Médio,7,M.BENZ/ACCELO 1317,20,2.8
2025,6,Junho,Caminhões,Médio,8,FOTON/AUMARK S 1217A,30,2.26
2025,6,Junho,Caminhões,Médio,9,VW TRUCK E BUS/14.210,16,1.88
2025,6,Junho,Caminhões,Médio,10,VW TRUCK E BUS/E DELIVERY 1,5,0.72
2025,6,Junho,Caminhões,Semi-Pesado,1,VOLVO/VM 290,326,12.54
2025,6,Junho,Caminhões,Semi-Pesado,2,M.BENZ/ATEGO 1719,254,8.57
2025,6,Junho,Caminhões,Semi-Pesado,3,VW TRUCK E BUS/26.260,273,8.12
2025,6,Junho,Caminhões,Semi-Pesado,4,M.BENZ/ATEGO 2429,187,7.97
2025,6,Junho,Caminhões,Semi-Pesado,5,VW TRUCK E BUS/17.210,299,7.79
2025,6,Junho,Caminhões,Semi-Pesado,6,VW TRUCK E BUS/31.320,188,6.34
2025,6,Junho,Caminhões,Semi-Pesado,7,VOLVO/VM 360,102,5.07
2025,6,Junho,Caminhões,Semi-Pesado,8,VW TRUCK E BUS/26.320,117,4.73
2025,6,Junho,Caminhões,Semi-Pesado,9,M.BENZ/ATEGO 3033,112,4.35
2025,6,Junho,Caminhões,Semi-Pesado,10,DAF/CF 310,114,4.33
2025,6,Junho,Caminhões,Pesado,1,VOLVO/FH 540,361,10.8
2025,6,Junho,Caminhões,Pesado,2,DAF/XF 530,249,7.55
2025,6,Junho,Caminhões,Pesado,3,VOLVO/FH 460,239,6.95
2025,6,Junho,Caminhões,Pesado,4,SCANIA/R 460,130,5.93
2025,6,Junho,Caminhões,Pesado,5,DAF/XF 480,181,4.74
2025,6,Junho,Caminhões,Pesado,6,VOLVO/FH 500,172,3.95
2025,6,Junho,Caminhões,Pesado,7,IVECO/S-WAY 480,148,3.83
2025,6,Junho,Caminhões,Pesado,8,SCANIA/R450,8,3.4
2025,6,Junho,Caminhões,Pesado,9,VOLVO/VM 360,109,3.37
2025,6,Junho,Caminhões,Pesado,10,M.BENZ/ACTROS 2548,127,3.11
2025,6,Junho,Motos,City,1,HONDA/CG 160,39039,56.72
2025,6,Junho,Motos,City,2,MOTTU/SPORT 110I,9418,11.07
2025,6,Junho,Motos,City,3,HONDA/CB 300F,4674,7.95
2025,6,Junho,Motos,City,4,YAMAHA/YBR 150,5663,7.49
2025,6,Junho,Motos,City,5,YAMAHA/FAZER 250,3808,5.24
2025,6,Junho,Motos,City,6,YAMAHA/FAZER 150,3220,4.89
2025,6,Junho,Motos,City,7,SHINERAY/XY 150,1594,2.36
2025,6,Junho,Motos,City,8,HAOJUE/DR160,385,0.6
2025,6,Junho,Motos,City,9,HAOJUE/DK160,547,0.59
2025,6,Junho,Motos,City,10,HAOJUE/DK150,93,0.49
2025,6,Junho,Motos,Custom,1,ROYAL ENFIELD/HUNTER 350,610,24.63
2025,6,Junho,Motos,Custom,2,ROYAL ENFIELD/SUPER METEOR 650,466,17.43
2025,6,Junho,Motos,Custom,3,ROYAL ENFIELD/METEOR,373,14.58
2025,6,Junho,Motos,Custom,4,ROYAL ENFIELD/SHOTGUN 650,306,10.1
2025,6,Junho,Motos,Custom,5,ROYAL ENFIELD/CLASSIC 350,111,8.91
2025,6,Junho,Motos,Custom,6,TRIUMPH/SCRAMBLER 400,230,8.0
