ano,mes_num,mes_nome,segmento,tipo_eletrificacao,rank,fabricante,quantidade_mes,participacao_pct
2025,9,Setembro,Autos,Híbridos,13,LAND ROVER,173,0.91
2025,9,Setembro,Autos,Elétricos,13,MINI,46,0.57
2025,9,Setembro,Autos,Híbridos,14,MITSUBISHI,157,0.83
2025,9,Setembro,Autos,Elétricos,14,PORSCHE,31,0.39
2025,9,Setembro,Autos,Híbridos,15,HONDA,129,0.68
2025,9,Setembro,Autos,Elétricos,15,AUDI,26,0.32
2025,9,Setembro,Com. Leves,Elétricos,1,FOTON,2,33.33
2025,9,Setembro,Com. Leves,Elétricos,1,BYD,90,66.67
2025,9,Setembro,Com. Leves,Elétricos,2,ARROW,1,16.67
2025,9,Setembro,Com. Leves,Elétricos,2,FOTON,41,30.37
2025,9,Setembro,Com. Leves,Elétricos,3,GMC,1,16.67
2025,9,Setembro,Com. Leves,Elétricos,3,FORD,2,1.48
2025,9,Setembro,Com. Leves,Elétricos,4,RENAULT,1,16.67
2025,9,Setembro,Com. Leves,Elétricos,4,TOYOTA,2,1.48
2025,9,Setembro,Com. Leves,Elétricos,5,RIDDARA,1,16.67
2025,9,Setembro,Caminhões,Elétricos,1,JAC,16,66.67
2025,9,Setembro,Caminhões,Elétricos,2,SANY,3,12.5
2025,9,Setembro,Caminhões,Elétricos,3,FOTON,2,8.33
2025,9,Setembro,Caminhões,Elétricos,4,NANJING,2,8.33
2025,9,Setembro,Ônibus,Elétricos,1,M.BENZ,34,80.95
2025,9,Setembro,Ônibus,Elétricos,2,BYD,6,14.29
2025,9,Setembro,Ônibus,Elétricos,3,INDUSCAR,1,2.38
2025,9,Setembro,Ônibus,Elétricos,4,VOLVO,1,2.38
2025,9,Setembro,Motos,Elétricos,1,GCX,131,28.79
2025,9,Setembro,Motos,Elétricos,2,SHINERAY,4,9.67
2025,9,Setembro,Motos,Elétricos,3,SUPER SOCO,4,9.67
2025,9,Setembro,Motos,Elétricos,4,WATTS,36,7.91
2025,9,Setembro,Motos,Elétricos,5,LEVA,3,7.25
2025,9,Setembro,Motos,Elétricos,6,AIPAO,20,4.4
2025,9,Setembro,Motos,Elétricos,7,MOTOCHEFE,20,4.4
2025,9,Setembro,Motos,Elétricos,8,SHENGQI,13,2.86
2025,9,Setembro,Motos,Elétricos,9,LUYUAN,10,2.2
2025,9,Setembro,Motos,Elétricos,10,LVNENG,8,1.76
2025,9,Setembro,Motos,Elétricos,11,SMARDA,8,1.76
2025,9,Setembro,Motos,Elétricos,12,CHANGLI,7,1.54
2025,9,Setembro,Motos,Elétricos,13,CICLOWAY,6,1.32
2025,9,Setembro,Motos,Elétricos,14,WUXI,6,1.32
2025,9,Setembro,Motos,Elétricos,15,AIMA,5,1.1
2025,10,Outubro,Autos,Híbridos,1,BYD,4735,24.03
2025,10,Outubro,Autos,Elétricos,1,BYD,5391,68.89
2025,10,Outubro,Autos,Híbridos,2,GWM,3995,20.28
2025,10,Outubro,Autos,Elétricos,2,VOLVO,505,6.45
2025,10,Outubro,Autos,Híbridos,3,FIAT,3938,19.99
2025,10,Outubro,Autos,Elétricos,3,GM,492,6.29
2025,10,Outubro,Autos,Híbridos,4,TOYOTA,1884,9.56
2025,10,Outubro,Autos,Elétricos,4,GWM,343,4.38
2025,10,Outubro,Autos,Híbridos,5,M.BENZ,962,4.88
2025,10,Outubro,Autos,Elétricos,5,GEELY,265,3.39
2025,10,Outubro,Autos,Híbridos,6,OMODA JAECOO,778,3.95
2025,10,Outubro,Autos,Elétricos,6,GAC,218,2.79
2025,10,Outubro,Autos,Híbridos,7,CAOA CHERY,688,3.49
2025,10,Outubro,Autos,Elétricos,7,RENAULT,127,1.62
2025,10,Outubro,Autos,Híbridos,8,PEUGEOT,495,2.51
2025,10,Outubro,Autos,Elétricos,8,OMODA JAECOO,83,1.06
2025,10,Outubro,Autos,Híbridos,9,VOLVO,473,2.4
2025,10,Outubro,Autos,Elétricos,9,BMW,71,0.91
2025,10,Outubro,Autos,Híbridos,10,GAC,381,1.93
2025,10,Outubro,Autos,Elétricos,10,NETA,57,0.73
2025,10,Outubro,Autos,Híbridos,11,BMW,365,1.85
2025,10,Outubro,Autos,Elétricos,11,MINI,49,0.63
2025,10,Outubro,Autos,Híbridos,12,PORSCHE,212,1.08
2025,10,Outubro,Autos,Elétricos,12,ZEEKR,48,0.61
2025,10,Outubro,Autos,Híbridos,13,LAND ROVER,173,0.88
2025,10,Outubro,Autos,Elétricos,13,LEAPMOTOR,47,0.6
2025,10,Outubro,Autos,Híbridos,14,LEXUS,139,0.71
2025,10,Outubro,Autos,Elétricos,14,PORSCHE,42,0.54
2025,10,Outubro,Autos,Híbridos,15,MITSUBISHI,120,0.61
2025,10,Outubro,Autos,Elétricos,15,JAC,37,0.47
2025,10,Outubro,Com. Leves,Elétricos,1,RADAR,4,57.89
2025,10,Outubro,Com. Leves,Elétricos,2,FOTON,1,14.47
2025,10,Outubro,Com. Leves,Elétricos,3,FEVER,7,9.21
2025,10,Outubro,Com. Leves,Elétricos,1,BYD,67,45.89
2025,10,Outubro,Com. Leves,Elétricos,4,M.BENZ,6,7.89
2025,10,Outubro,Com. Leves,Elétricos,2,FOTON,58,39.73
2025,10,Outubro,Com. Leves,Elétricos,5,JAC,4,5.26
2025,10,Outubro,Com. Leves,Elétricos,3,FORD,21,14.38
2025,10,Outubro,Com. Leves,Elétricos,6,HIGER,2,2.63
2025,10,Outubro,Com. Leves,Elétricos,7,ARROW,1,1.32
2025,10,Outubro,Com. Leves,Elétricos,8,IVECO,1,1.32
2025,10,Outubro,Caminhões,Elétricos,1,JAC,5,35.71
2025,10,Outubro,Caminhões,Elétricos,2,FOTON,3,21.43
2025,10,Outubro,Caminhões,Elétricos,3,M.BENZ,2,14.29
2025,10,Outubro,Caminhões,Elétricos,1,FOTON,1,100.0
2025,10,Outubro,Caminhões,Elétricos,5,SANY,1,7.14
2025,10,Outubro,Caminhões,Elétricos,6,SCANIA,1,7.14
2025,10,Outubro,Caminhões,Elétricos,7,VW TRUCK E BUS,1,7.14
2025,10,Outubro,Ônibus,Elétricos,1,INDUSCAR,45,51.72
2025,10,Outubro,Ônibus,Elétricos,2,M.BENZ,2,25.29
2025,10,Outubro,Ônibus,Elétricos,3,HIGER,17,19.54
2025,10,Outubro,Ônibus,Elétricos,4,BYD,2,2.3
2025,10,Outubro,Ônibus,Elétricos,5,VW TRUCK E BUS,1,1.15
2025,10,Outubro,Motos,Elétricos,1,GCX,98,23.22
2025,10,Outubro,Motos,Elétricos,2,WATTS,42,9.95
2025,10,Outubro,Motos,Elétricos,3,SHINERAY,36,8.53
2025,10,Outubro,Motos,Elétricos,4,LEVA,32,7.58
2025,10,Outubro,Motos,Elétricos,5,MOTOCHEFE,30,7.11
2025,10,Outubro,Motos,Elétricos,6,AIPAO,20,4.74
2025,10,Outubro,Motos,Elétricos,7,SHENGQI,16,3.79
2025,10,Outubro,Motos,Elétricos,8,SMARDA,16,3.79
2025,10,Outubro,Motos,Elétricos,9,FUTENGDA,10,2.37
2025,10,Outubro,Motos,Elétricos,10,CHANGLI,9,2.13
2025,10,Outubro,Motos,Elétricos,11,LVNENG,9,2.13
2025,10,Outubro,Motos,Elétricos,12,ROTOM,9,2.13
2025,10,Outubro,Motos,Elétricos,13,SUPER SOCO,8,1.9
2025,10,Outubro,Motos,Elétricos,14,TENGHUI,8,1.9
2025,10,Outubro,Motos,Elétricos,15,WANGPAI,7,1.66
2025,11,Novembro,Autos,Híbridos,1,BYD,5240,28.16
2025,11,Novembro,Autos,Elétricos,1,BYD,4485,62.27
2025,11,Novembro,Autos,Híbridos,2,GWM,3809,20.47
2025,11,Novembro,Autos,Elétricos,2,GEELY,985,13.68
2025,11,Novembro,Autos,Híbridos,3,FIAT,2986,16.05
2025,11,Novembro,Autos,Elétricos,3,VOLVO,350,4.86
2025,11,Novembro,Autos,Híbridos,4,TOYOTA,1953,10.49
2025,11,Novembro,Autos,Elétricos,4,GM,296,4.11
2025,11,Novembro,Autos,Híbridos,5,OMODA JAECOO,1146,6.16
2025,11,Novembro,Autos,Elétricos,5,RENAULT,296,4.11
2025,11,Novembro,Autos,Híbridos,6,M.BENZ,700,3.76
2025,11,Novembro,Autos,Elétricos,6,GWM,214,2.97
2025,11,Novembro,Autos,Híbridos,7,CAOA CHERY,580,3.12
2025,11,Novembro,Autos,Elétricos,7,GAC,186,2.58
2025,11,Novembro,Autos,Híbridos,8,BMW,385,2.07
2025,11,Novembro,Autos,Elétricos,8,BMW,78,1.08
2025,11,Novembro,Autos,Híbridos,9,GAC,355,1.91
2025,11,Novembro,Autos,Elétricos,9,OMODA JAECOO,67,0.93
2025,11,Novembro,Autos,Híbridos,10,PEUGEOT,353,1.9
2025,11,Novembro,Autos,Elétricos,10,JAC,57,0.79
2025,11,Novembro,Autos,Híbridos,11,VOLVO,334,1.79
2025,11,Novembro,Autos,Elétricos,11,AUDI,37,0.51
2025,11,Novembro,Autos,Híbridos,12,MITSUBISHI,148,0.8
2025,11,Novembro,Autos,Elétricos,12,PORSCHE,36,0.5
2025,11,Novembro,Autos,Híbridos,13,PORSCHE,130,0.7
2025,11,Novembro,Autos,Elétricos,13,MINI,3,0.46
2025,11,Novembro,Autos,Híbridos,14,LAND ROVER,110,0.59
2025,11,Novembro,Autos,Elétricos,14,NETA,2,0.31
2025,11,Novembro,Autos,Híbridos,15,LEXUS,87,0.47
2025,11,Novembro,Autos,Elétricos,15,ZEEKR,21,0.29
2025,11,Novembro,Com. Leves,Híbridos,1,FORD,139,50.55
2025,11,Novembro,Com. Leves,Elétricos,1,FEVER,20,68.97
2025,11,Novembro,Com. Leves,Híbridos,2,BYD,82,29.82
2025,11,Novembro,Com. Leves,Elétricos,2,JAC,8,27.59
2025,11,Novembro,Com. Leves,Híbridos,3,FOTON,54,19.64
2025,11,Novembro,Com. Leves,Elétricos,3,ARROW,1,3.45
2025,11,Novembro,Caminhões,Elétricos,1,NANJING,16,47.06
2025,11,Novembro,Caminhões,Elétricos,2,FOTON,9,26.47
2025,11,Novembro,Caminhões,Elétricos,3,JAC,7,20.59
2025,11,Novembro,Caminhões,Elétricos,4,FUSO,1,2.94
2025,11,Novembro,Caminhões,Elétricos,5,XCMG,1,2.94
2025,11,Novembro,Ônibus,Elétricos,1,M.BENZ,16,61.54
2025,11,Novembro,Ônibus,Elétricos,2,VW TRUCK E BUS,9,34.62
2025,11,Novembro,Ônibus,Elétricos,3,HIGER,1,3.85
2025,11,Novembro,Motos,Elétricos,1,GCX,140,27.45
2025,11,Novembro,Motos,Elétricos,2,WATTS,42,8.24
2025,11,Novembro,Motos,Elétricos,3,SHINERAY,41,8.04
2025,11,Novembro,Motos,Elétricos,4,LEVA,38,7.45
2025,11,Novembro,Motos,Elétricos,5,MOTOCHEFE,3,6.47
2025,11,Novembro,Motos,Elétricos,6,AIPAO,23,4.51
2025,11,Novembro,Motos,Elétricos,7,SMARDA,23,4.51
2025,11,Novembro,Motos,Elétricos,8,FUSCO,15,2.94
2025,11,Novembro,Motos,Elétricos,9,SHENGQI,14,2.75
2025,11,Novembro,Motos,Elétricos,10,LVNENG,1,2.16
2025,11,Novembro,Motos,Elétricos,11,SHANSU,1,2.16
2025,11,Novembro,Motos,Elétricos,12,AIMA,10,1.96
2025,11,Novembro,Motos,Elétricos,13,JIANGSU,8,1.57
2025,11,Novembro,Motos,Elétricos,14,MANGOSTEEN,8,1.57
2025,11,Novembro,Motos,Elétricos,15,CYKLOS,7,1.37
2025,12,Dezembro,Autos,Híbridos,1,BYD,8429,30.3
2025,12,Dezembro,Autos,Elétricos,1,BYD,7099,61.97
2025,12,Dezembro,Autos,Híbridos,2,TOYOTA,5189,18.65
2025,12,Dezembro,Autos,Elétricos,2,GEELY,1731,15.11
2025,12,Dezembro,Autos,Híbridos,3,GWM,3998,14.37
2025,12,Dezembro,Autos,Elétricos,3,GM,613,5.35
2025,12,Dezembro,Autos,Híbridos,4,FIAT,3428,12.32
2025,12,Dezembro,Autos,Elétricos,4,VOLVO,575,5.02
2025,12,Dezembro,Autos,Híbridos,5,OMODA JAECOO,1875,6.74
2025,12,Dezembro,Autos,Elétricos,5,GWM,372,3.25
2025,12,Dezembro,Autos,Híbridos,6,M.BENZ,740,2.66
2025,12,Dezembro,Autos,Elétricos,6,GAC,272,2.37
2025,12,Dezembro,Autos,Híbridos,7,PEUGEOT,661,2.38
2025,12,Dezembro,Autos,Elétricos,7,RENAULT,197,1.72
2025,12,Dezembro,Autos,Híbridos,8,CAOA CHERY,648,2.33
2025,12,Dezembro,Autos,Elétricos,8,MG,89,0.78
2025,12,Dezembro,Autos,Híbridos,9,VOLVO,565,2.03
2025,12,Dezembro,Autos,Elétricos,9,BMW,70,0.61
2025,12,Dezembro,Autos,Híbridos,10,BMW,425,1.53
2025,12,Dezembro,Autos,Elétricos,10,OMODA JAECOO,68,0.59
2025,12,Dezembro,Autos,Híbridos,11,GAC,406,1.46
2025,12,Dezembro,Autos,Elétricos,11,HYUNDAI,67,0.58
2025,12,Dezembro,Autos,Híbridos,12,LEAPMOTOR,385,1.38
2025,12,Dezembro,Autos,Elétricos,12,MINI,61,0.53
2025,12,Dezembro,Autos,Híbridos,13,PORSCHE,254,0.91
2025,12,Dezembro,Autos,Elétricos,13,ZEEKR,60,0.52
2025,12,Dezembro,Autos,Híbridos,14,LEXUS,168,0.6
2025,12,Dezembro,Autos,Elétricos,14,LEAPMOTOR,46,0.4
2025,12,Dezembro,Autos,Híbridos,15,KIA,161,0.58
2025,12,Dezembro,Autos,Elétricos,15,PORSCHE,36,0.31
2025,12,Dezembro,Com. Leves,Elétricos,1,M.BENZ,27,42.19
2025,12,Dezembro,Com. Leves,Elétricos,1,FORD,247,61.75
2025,12,Dezembro,Com. Leves,Elétricos,2,BYD,129,32.25
2025,12,Dezembro,Com. Leves,Elétricos,3,FOTON,24,6.0
2025,12,Dezembro,Com. Leves,Elétricos,5,FORD,1,1.56
2025,12,Dezembro,Caminhões,Elétricos,1,JAC,36,69.23
2025,12,Dezembro,Caminhões,Elétricos,2,FOTON,10,19.23
2025,12,Dezembro,Caminhões,Elétricos,3,VW TRUCK E BUS,5,9.62
2025,12,Dezembro,Caminhões,Elétricos,4,NANJING,1,1.92
2025,12,Dezembro,Ônibus,Elétricos,1,INDUSCAR,63,34.62
2025,12,Dezembro,Ônibus,Elétricos,2,BYD,53,29.12
2025,12,Dezembro,Ônibus,Elétricos,3,VW TRUCK E BUS,41,22.53
2025,12,Dezembro,Ônibus,Elétricos,4,VOLVO,18,9.89
2025,12,Dezembro,Ônibus,Elétricos,5,M.BENZ,7,3.85
2025,12,Dezembro,Motos,Elétricos,1,GCX,246,27.06
2025,12,Dezembro,Motos,Elétricos,2,VMOTO,150,16.5
2025,12,Dezembro,Motos,Elétricos,3,SHINERAY,87,9.57
2025,12,Dezembro,Motos,Elétricos,4,MOTOCHEFE,46,5.06
2025,12,Dezembro,Motos,Elétricos,5,AIPAO,45,4.95
2025,12,Dezembro,Motos,Elétricos,6,WATTS,45,4.95
2025,12,Dezembro,Motos,Elétricos,7,SMARDA,3,3.63
2025,12,Dezembro,Motos,Elétricos,8,SHENGQI,28,3.08
2025,12,Dezembro,Motos,Elétricos,9,LEVA,27,2.97
2025,12,Dezembro,Motos,Elétricos,10,SHANSU,18,1.98
2025,12,Dezembro,Motos,Elétricos,11,BRILSTAR,17,1.87
2025,12,Dezembro,Motos,Elétricos,12,TAILING,17,1.87
2025,12,Dezembro,Motos,Elétricos,13,LUYUAN,16,1.76
2025,12,Dezembro,Motos,Elétricos,14,AIMA,15,1.65
2025,12,Dezembro,Motos,Elétricos,15,FUSCO,13,1.43
2026,1,Janeiro,Autos,Híbridos,1,BYD,4642,24.44
2026,1,Janeiro,Autos,Elétricos,1,BYD,5113,62.37
2026,1,Janeiro,Autos,Híbridos,2,TOYOTA,3944,20.76
2026,1,Janeiro,Autos,Elétricos,2,GEELY,1337,16.31
2026,1,Janeiro,Autos,Híbridos,3,GWM,3096,16.3
2026,1,Janeiro,Autos,Elétricos,3,GM,396,4.83
2026,1,Janeiro,Autos,Híbridos,4,FIAT,2206,11.61
2026,1,Janeiro,Autos,Elétricos,4,VOLVO,390,4.76
2026,1,Janeiro,Autos,Híbridos,5,OMODA JAECOO,1648,8.68
2026,1,Janeiro,Autos,Elétricos,5,GAC,220,2.68
2026,1,Janeiro,Autos,Híbridos,6,GAC,488,2.57
2026,1,Janeiro,Autos,Elétricos,6,GWM,193,2.35
2026,1,Janeiro,Autos,Híbridos,7,M.BENZ,470,2.47
2026,1,Janeiro,Autos,Elétricos,7,MG,103,1.26
2026,1,Janeiro,Autos,Híbridos,8,LEAPMOTOR,408,2.15
2026,1,Janeiro,Autos,Elétricos,8,RENAULT,90,1.1
2026,1,Janeiro,Autos,Híbridos,9,PEUGEOT,348,1.83
2026,1,Janeiro,Autos,Elétricos,9,ZEEKR,53,0.65
2026,1,Janeiro,Autos,Híbridos,10,VOLVO,328,1.73
2026,1,Janeiro,Autos,Elétricos,10,JAC,42,0.51
2026,1,Janeiro,Autos,Híbridos,11,BMW,307,1.62
2026,1,Janeiro,Autos,Elétricos,11,OMODA JAECOO,39,0.48
2026,1,Janeiro,Autos,Híbridos,12,CAOA CHERY,236,1.24
2026,1,Janeiro,Autos,Elétricos,12,BMW,37,0.45
2026,1,Janeiro,Autos,Híbridos,13,LAND ROVER,160,0.84
2026,1,Janeiro,Autos,Elétricos,13,MINI,37,0.45
2026,1,Janeiro,Autos,Híbridos,14,PORSCHE,159,0.84
2026,1,Janeiro,Autos,Elétricos,14,LEAPMOTOR,34,0.41
2026,1,Janeiro,Autos,Híbridos,15,DENZA,130,0.68
2026,1,Janeiro,Autos,Elétricos,15,NETA,32,0.39
2026,1,Janeiro,Com. Leves,Elétricos,1,FEVER,4,17.39
2026,1,Janeiro,Com. Leves,Elétricos,2,JAC,4,17.39
2026,1,Janeiro,Com. Leves,Elétricos,3,RADAR,4,17.39
2026,1,Janeiro,Com. Leves,Elétricos,1,FORD,105,60.0
2026,1,Janeiro,Com. Leves,Elétricos,2,BYD,46,26.29
2026,1,Janeiro,Com. Leves,Elétricos,3,FOTON,24,13.71
2026,1,Janeiro,Com. Leves,Elétricos,7,SOKON,2,8.7
2026,1,Janeiro,Com. Leves,Elétricos,8,FOTON,1,4.35
2026,1,Janeiro,Com. Leves,Elétricos,9,M.BENZ,1,4.35
2026,1,Janeiro,Caminhões,Elétricos,1,JAC,13,92.86
2026,1,Janeiro,Caminhões,Elétricos,1,FOTON,1,100.0
2026,1,Janeiro,Caminhões,Elétricos,2,FOTON,1,7.14
2026,1,Janeiro,Ônibus,Elétricos,1,VOLVO,3,37.5
2026,1,Janeiro,Ônibus,Elétricos,2,INDUSCAR,2,25.0
2026,1,Janeiro,Ônibus,Elétricos,3,MARCOPOLO,2,25.0
2026,1,Janeiro,Ônibus,Elétricos,4,CRRC,1,12.5
2026,1,Janeiro,Motos,Elétricos,1,GCX,317,21.94
2026,1,Janeiro,Motos,Elétricos,2,VMOTO,297,20.55
2026,1,Janeiro,Motos,Elétricos,3,SHINERAY,113,7.82
2026,1,Janeiro,Motos,Elétricos,4,AIPAO,75,5.19
2026,1,Janeiro,Motos,Elétricos,5,MOTOCHEFE,65,4.5
2026,1,Janeiro,Motos,Elétricos,6,MILETO,60,4.15
2026,1,Janeiro,Motos,Elétricos,7,SMARDA,54,3.74
2026,1,Janeiro,Motos,Elétricos,1,YAMAHA,12,100.0
2026,1,Janeiro,Motos,Elétricos,9,LEVA,41,2.84
2026,1,Janeiro,Motos,Elétricos,10,WATTS,40,2.77
2026,1,Janeiro,Motos,Elétricos,11,TAILING,27,1.87
2026,1,Janeiro,Motos,Elétricos,12,BRILSTAR,23,1.59
2026,1,Janeiro,Motos,Elétricos,13,LUYUAN,2,1.52
2026,1,Janeiro,Motos,Elétricos,14,SHANSU,19,1.31
2026,1,Janeiro,Motos,Elétricos,15,MANGOSTEEN,18,1.25
2026,2,Fevereiro,Autos,Híbridos,1,BYD,4620,24.0
2026,2,Fevereiro,Autos,Elétricos,1,BYD,6759,78.1
2026,2,Fevereiro,Autos,Híbridos,2,TOYOTA,4261,22.14
2026,2,Fevereiro,Autos,Elétricos,2,GM,443,5.12
2026,2,Fevereiro,Autos,Híbridos,3,GWM,3742,19.44
2026,2,Fevereiro,Autos,Elétricos,3,GEELY,422,4.88
2026,2,Fevereiro,Autos,Híbridos,4,FIAT,1798,9.34
2026,2,Fevereiro,Autos,Elétricos,4,GWM,226,2.61
2026,2,Fevereiro,Autos,Híbridos,5,OMODA JAECOO,1772,9.21
2026,2,Fevereiro,Autos,Elétricos,5,VOLVO,183,2.11
2026,2,Fevereiro,Autos,Híbridos,6,M.BENZ,513,2.66
2026,2,Fevereiro,Autos,Elétricos,6,GAC,158,1.83
2026,2,Fevereiro,Autos,Híbridos,7,PEUGEOT,336,1.75
2026,2,Fevereiro,Autos,Elétricos,7,MG,114,1.32
2026,2,Fevereiro,Autos,Híbridos,8,BMW,334,1.74
2026,2,Fevereiro,Autos,Elétricos,8,OMODA JAECOO,62,0.72
2026,2,Fevereiro,Autos,Híbridos,9,GAC,309,1.61
2026,2,Fevereiro,Autos,Elétricos,9,ZEEKR,61,0.7
2026,2,Fevereiro,Autos,Híbridos,10,LEAPMOTOR,297,1.54
2026,2,Fevereiro,Autos,Elétricos,10,RENAULT,48,0.55
2026,2,Fevereiro,Autos,Híbridos,11,VOLVO,210,1.09
2026,2,Fevereiro,Autos,Elétricos,11,MINI,4,0.51
2026,2,Fevereiro,Autos,Híbridos,12,PORSCHE,167,0.87
2026,2,Fevereiro,Autos,Elétricos,12,JAC,32,0.37
2026,2,Fevereiro,Autos,Híbridos,13,LAND ROVER,152,0.79
2026,2,Fevereiro,Autos,Elétricos,13,BMW,29,0.34
2026,2,Fevereiro,Autos,Híbridos,14,JETOUR,126,0.65
2026,2,Fevereiro,Autos,Elétricos,14,LEAPMOTOR,20,0.23
2026,2,Fevereiro,Autos,Híbridos,15,DENZA,124,0.64
2026,2,Fevereiro,Autos,Elétricos,15,PORSCHE,16,0.18
2026,2,Fevereiro,Com. Leves,Híbridos,1,FORD,7,44.77
2026,2,Fevereiro,Com. Leves,Elétricos,1,JAC,7,70.0
2026,2,Fevereiro,Com. Leves,Híbridos,2,BYD,51,29.65
2026,2,Fevereiro,Com. Leves,Elétricos,2,FARIZON,2,20.0
2026,2,Fevereiro,Com. Leves,Híbridos,3,FOTON,4,25.58
2026,2,Fevereiro,Com. Leves,Elétricos,3,HITECH E,1,10.0
2026,2,Fevereiro,Caminhões,Elétricos,1,JAC,16,59.26
2026,2,Fevereiro,Caminhões,Elétricos,2,FOTON,4,14.81
2026,2,Fevereiro,Caminhões,Elétricos,3,VW TRUCK E BUS,3,11.11
2026,2,Fevereiro,Caminhões,Elétricos,4,SANY,2,7.41
2026,2,Fevereiro,Caminhões,Elétricos,5,NANJING,1,3.7
2026,2,Fevereiro,Caminhões,Elétricos,6,TESLA,1,3.7
2026,2,Fevereiro,Ônibus,Elétricos,1,INDUSCAR,50,60.24
2026,2,Fevereiro,Ônibus,Elétricos,2,BYD,2,26.51
2026,2,Fevereiro,Ônibus,Elétricos,3,MARCOPOLO,10,12.05
2026,2,Fevereiro,Ônibus,Elétricos,4,AGRALE,1,1.2
2026,2,Fevereiro,Motos,Elétricos,1,GCX,223,25.99
2026,2,Fevereiro,Motos,Elétricos,2,VMOTO,140,16.32
2026,2,Fevereiro,Motos,Elétricos,3,SHINERAY,76,8.86
2026,2,Fevereiro,Motos,Elétricos,4,MOTOCHEFE,48,5.59
2026,2,Fevereiro,Motos,Elétricos,5,SMARDA,48,5.59
2026,2,Fevereiro,Motos,Elétricos,6,AIPAO,46,5.36
2026,2,Fevereiro,Motos,Elétricos,7,LEVA,4,5.13
2026,2,Fevereiro,Motos,Elétricos,1,YAMAHA,249,100.0
2026,2,Fevereiro,Motos,Elétricos,9,WATTS,24,2.8
2026,2,Fevereiro,Motos,Elétricos,10,TAILING,16,1.86
2026,2,Fevereiro,Motos,Elétricos,11,SHANSU,15,1.75
2026,2,Fevereiro,Motos,Elétricos,12,WANGPAI,15,1.75
2026,2,Fevereiro,Motos,Elétricos,13,MANGOSTEEN,12,1.4
2026,2,Fevereiro,Motos,Elétricos,14,AIMA,1,1.28
2026,2,Fevereiro,Motos,Elétricos,15,BRILSTAR,9,1.05
2026,3,Março,Autos,Híbridos,1,BYD,6376,24.88
2026,3,Março,Autos,Elétricos,1,BYD,9901,70.77
2026,3,Março,Autos,Híbridos,2,TOYOTA,5028,19.62
2026,3,Março,Autos,Elétricos,2,GEELY,1375,9.83
2026,3,Março,Autos,Híbridos,3,GWM,4440,17.32
2026,3,Março,Autos,Elétricos,3,GM,982,7.02
2026,3,Março,Autos,Híbridos,4,FIAT,2540,9.91
2026,3,Março,Autos,Elétricos,4,VOLVO,441,3.15
2026,3,Março,Autos,Híbridos,5,OMODA JAECOO,2382,9.29
2026,3,Março,Autos,Elétricos,5,GWM,313,2.24
2026,3,Março,Autos,Híbridos,6,M.BENZ,709,2.77
2026,3,Março,Autos,Elétricos,6,MG,300,2.14
2026,3,Março,Autos,Híbridos,7,JETOUR,542,2.11
2026,3,Março,Autos,Elétricos,7,GAC,208,1.49
2026,3,Março,Autos,Híbridos,8,PEUGEOT,475,1.85
2026,3,Março,Autos,Elétricos,8,ZEEKR,79,0.56
2026,3,Março,Autos,Híbridos,9,LEAPMOTOR,466,1.82
2026,3,Março,Autos,Elétricos,9,OMODA JAECOO,68,0.49
2026,3,Março,Autos,Híbridos,10,GAC,443,1.73
2026,3,Março,Autos,Elétricos,10,RENAULT,68,0.49
2026,3,Março,Autos,Híbridos,11,BMW,431,1.68
2026,3,Março,Autos,Elétricos,11,MINI,62,0.44
2026,3,Março,Autos,Híbridos,12,VOLVO,377,1.47
2026,3,Março,Autos,Elétricos,12,NETA,57,0.41
2026,3,Março,Autos,Híbridos,13,PORSCHE,234,0.91
2026,3,Março,Autos,Elétricos,13,LEAPMOTOR,50,0.36
2026,3,Março,Autos,Híbridos,14,LAND ROVER,224,0.87
2026,3,Março,Autos,Elétricos,14,BMW,31,0.22
2026,3,Março,Autos,Híbridos,15,JEEP,196,0.76
2026,3,Março,Autos,Elétricos,15,PORSCHE,2,0.16
2026,3,Março,Com. Leves,Elétricos,1,FEVER,20,33.9
2026,3,Março,Com. Leves,Elétricos,2,M.BENZ,17,28.81
2026,3,Março,Com. Leves,Elétricos,3,FARIZON,1,18.64
2026,3,Março,Com. Leves,Elétricos,4,FOTON,3,5.08
2026,3,Março,Com. Leves,Elétricos,1,FORD,159,48.33
2026,3,Março,Com. Leves,Elétricos,5,ARROW,2,3.39
2026,3,Março,Com. Leves,Elétricos,2,BYD,135,41.03
2026,3,Março,Com. Leves,Elétricos,6,JAC,2,3.39
2026,3,Março,Com. Leves,Elétricos,3,FOTON,35,10.64
2026,3,Março,Com. Leves,Elétricos,7,FORD,1,1.69
2026,3,Março,Com. Leves,Elétricos,8,HITECH E,1,1.69
2026,3,Março,Com. Leves,Elétricos,9,SOKON,1,1.69
2026,3,Março,Com. Leves,Elétricos,10,VW,1,1.69
2026,3,Março,Caminhões,Elétricos,1,JAC,25,64.1
2026,3,Março,Caminhões,Elétricos,2,FOTON,4,10.26
2026,3,Março,Caminhões,Elétricos,3,SANY,3,7.69
2026,3,Março,Caminhões,Elétricos,4,M.BENZ,2,5.13
2026,3,Março,Caminhões,Elétricos,5,NANJING,2,5.13
2026,3,Março,Caminhões,Elétricos,6,VW TRUCK E BUS,2,5.13
2026,3,Março,Caminhões,Elétricos,7,TESLA,1,2.56
