ano,mes_num,mes_nome,segmento,tipo_venda,rank,fabricante,quantidade_mes,participacao_pct
2024,4,Abril,Com. Leves,Total,8,MITSUBISHI,1257,2.88
2024,4,Abril,Autos,Total,9,BYD,6965,4.24
2024,4,Abril,Com. Leves,Total,9,NISSAN,1119,2.56
2024,4,Abril,Autos,Total,10,CAOA CHERY,6458,3.93
2024,4,Abril,Com. Leves,Total,10,IVECO,309,0.71
2024,4,Abril,Autos,Total,12,CITROEN,2778,1.69
2024,4,Abril,Com. Leves,Total,12,EFFA,159,0.36
2024,4,Abril,Autos,Total,13,GWM,2281,1.39
2024,4,Abril,Com. Leves,Total,13,PEUGEOT,145,0.33
2024,4,Abril,Autos,Total,14,PEUGEOT,1729,1.05
2024,4,Abril,Com. Leves,Total,14,VW TRUCK E BUS,144,0.33
2024,4,Abril,Autos,Total,15,BMW,1383,0.84
2024,4,Abril,Com. Leves,Total,15,M.BENZ,126,0.29
2024,4,Abril,Autos,Total,16,MITSUBISHI,923,0.56
2024,4,Abril,Com. Leves,Total,16,CITROEN,15,0.26
2024,4,Abril,Autos,Total,17,FORD,626,0.38
2024,4,Abril,Com. Leves,Total,17,BYD,81,0.19
2024,4,Abril,Autos,Total,18,PORSCHE,538,0.33
2024,4,Abril,Com. Leves,Total,18,HYUNDAI,73,0.17
2024,4,Abril,Autos,Total,19,M.BENZ,530,0.32
2024,4,Abril,Com. Leves,Total,19,JEEP,14,0.03
2024,4,Abril,Autos,Total,20,AUDI,478,0.29
2024,4,Abril,Com. Leves,Total,20,JAC,7,0.02
2024,4,Abril,Autos,Total,21,VOLVO,439,0.27
2024,4,Abril,Autos,Total,1,FIAT,42096,20.23
2024,4,Abril,Autos,Total,2,VW,33439,16.07
2024,4,Abril,Autos,Total,4,TOYOTA,17339,8.33
2024,4,Abril,Autos,Total,5,HYUNDAI,15674,7.53
2024,4,Abril,Autos,Total,6,RENAULT,11869,5.7
2024,4,Abril,Autos,Total,7,JEEP,9418,4.53
2024,4,Abril,Autos,Total,8,HONDA,7167,3.44
2024,4,Abril,Autos,Total,9,NISSAN,7072,3.4
2024,4,Abril,Autos,Total,10,BYD,7046,3.39
2024,4,Abril,Autos,Total,12,FORD,3617,1.74
2024,4,Abril,Autos,Total,13,CITROEN,2893,1.39
2024,4,Abril,Autos,Total,14,GWM,2281,1.1
2024,4,Abril,Autos,Total,15,RAM,2193,1.05
2024,4,Abril,Autos,Total,16,MITSUBISHI,2180,1.05
2024,4,Abril,Autos,Total,17,PEUGEOT,1874,0.9
2024,4,Abril,Autos,Total,18,BMW,1383,0.66
2024,4,Abril,Autos,Total,19,M.BENZ,656,0.32
2024,4,Abril,Autos,Total,20,PORSCHE,538,0.26
2024,4,Abril,Autos,Total,21,KIA,535,0.26
2024,4,Abril,Motos,Total,1,HONDA,121290,71.24
2024,4,Abril,Motos,Total,2,YAMAHA,31239,18.35
2024,4,Abril,Motos,Total,3,SHINERAY,5388,3.16
2024,4,Abril,Motos,Total,4,MOTTU,2757,1.62
2024,4,Abril,Motos,Total,5,HAQJUE,1598,0.94
2024,4,Abril,Motos,Total,6,ROYAL ENFIELD,1452,0.85
2024,4,Abril,Motos,Total,7,AVELLOZ,1360,0.8
2024,4,Abril,Motos,Total,8,BMW,1333,0.78
2024,4,Abril,Motos,Total,9,KAWASAKI,810,0.48
2024,4,Abril,Motos,Total,10,TRIUMPH,720,0.42
2024,4,Abril,Motos,Total,12,DAFRA,445,0.26
2024,4,Abril,Motos,Total,13,H.DAVIDSON,162,0.1
2024,4,Abril,Motos,Total,14,BULL,153,0.09
2024,4,Abril,Motos,Total,15,SUZUKI,148,0.09
2024,4,Abril,Motos,Total,16,DUCATI,102,0.06
2024,4,Abril,Motos,Total,17,GCX,102,0.06
2024,4,Abril,Motos,Total,18,VMOTO,47,0.03
2024,4,Abril,Motos,Total,19,SOUSA,39,0.02
2024,4,Abril,Motos,Total,20,ROTOM,36,0.02
2024,4,Abril,Motos,Total,21,SUPER SOCO,32,0.02
2024,5,Maio,Autos,Total,1,FIAT,16821,42.92
2024,5,Maio,Autos,Total,2,FIAT,21869,15.18
2024,5,Maio,Com. Leves,Total,2,GM,4688,11.96
2024,5,Maio,Autos,Total,3,VW,4144,10.57
2024,5,Maio,Autos,Total,4,HYUNDAI,15563,10.81
2024,5,Maio,Com. Leves,Total,4,TOYOTA,3394,8.66
2024,5,Maio,Autos,Total,5,TOYOTA,11602,8.06
2024,5,Maio,Com. Leves,Total,5,FORD,2980,7.6
2024,5,Maio,Autos,Total,6,JEEP,8643,6.0
2024,5,Maio,Com. Leves,Total,6,RAM,2275,5.81
2024,5,Maio,Autos,Total,8,HONDA,6448,4.48
2024,5,Maio,Com. Leves,Total,8,NISSAN,1054,2.69
2024,5,Maio,Autos,Total,9,RENAULT,5557,3.86
2024,5,Maio,Com. Leves,Total,9,MITSUBISHI,938,2.39
2024,5,Maio,Autos,Total,10,BYD,5255,3.65
2024,5,Maio,Com. Leves,Total,10,IVECO,247,0.63
2024,5,Maio,Autos,Total,12,CITROEN,2489,1.73
2024,5,Maio,Com. Leves,Total,12,M.BENZ,154,0.39
2024,5,Maio,Autos,Total,13,GWM,1972,1.37
2024,5,Maio,Com. Leves,Total,13,EFFA,146,0.37
2024,5,Maio,Autos,Total,14,PEUGEOT,1632,1.13
2024,5,Maio,Com. Leves,Total,14,VW TRUCK E BUS,123,0.31
2024,5,Maio,Autos,Total,15,BMW,1477,1.03
2024,5,Maio,Autos,Total,16,VOLVO,927,0.64
2024,5,Maio,Com. Leves,Total,16,CITROEN,85,0.22
2024,5,Maio,Autos,Total,17,MITSUBISHI,899,0.62
2024,5,Maio,Com. Leves,Total,17,HYUNDAI,58,0.15
2024,5,Maio,Autos,Total,18,FORD,619,0.43
2024,5,Maio,Com. Leves,Total,18,JAC,10,0.03
2024,5,Maio,Autos,Total,19,PORSCHE,613,0.43
2024,5,Maio,Autos,Total,20,M.BENZ,538,0.37
2024,5,Maio,Com. Leves,Total,20,ARROW,2,0.01
2024,5,Maio,Autos,Total,21,AUDI,407,0.28
2024,5,Maio,Com. Leves,Total,21,MON,2,0.01
2024,5,Maio,Autos,Total,1,FIAT,38690,21.12
2024,5,Maio,Autos,Total,2,VW,27533,15.03
2024,5,Maio,Autos,Total,4,HYUNDAI,15621,8.53
2024,5,Maio,Autos,Total,5,TOYOTA,14996,8.18
2024,5,Maio,Autos,Total,6,JEEP,8644,4.72
2024,5,Maio,Autos,Total,7,NISSAN,8162,4.45
2024,5,Maio,Autos,Total,8,RENAULT,7302,3.99
2024,5,Maio,Autos,Total,9,HONDA,6448,3.52
2024,5,Maio,Autos,Total,10,BYD,5255,2.87
2024,5,Maio,Autos,Total,12,FORD,3599,1.96
2024,5,Maio,Autos,Total,13,CITROEN,2574,1.4
2024,5,Maio,Autos,Total,14,RAM,2275,1.24
2024,5,Maio,Autos,Total,15,GWM,1972,1.08
2024,5,Maio,Autos,Total,16,MITSUBISHI,1837,1.0
2024,5,Maio,Autos,Total,17,PEUGEOT,1749,0.95
2024,5,Maio,Autos,Total,18,BMW,1477,0.81
2024,5,Maio,Autos,Total,19,VOLVO,927,0.51
2024,5,Maio,Autos,Total,20,M.BENZ,692,0.38
2024,5,Maio,Autos,Total,21,PORSCHE,613,0.33
2024,5,Maio,Motos,Total,2,YAMAHA,29631,18.01
2024,5,Maio,Motos,Total,3,SHINERAY,5952,3.62
2024,5,Maio,Motos,Total,4,MOTTU,1507,0.92
2024,5,Maio,Motos,Total,5,AVELLOZ,1334,0.81
2024,5,Maio,Motos,Total,6,ROYAL ENFIELD,1299,0.79
2024,5,Maio,Motos,Total,7,BMW,1291,0.78
2024,5,Maio,Motos,Total,8,HAQJUE,1188,0.72
2024,5,Maio,Motos,Total,9,TRIUMPH,886,0.54
2024,5,Maio,Motos,Total,10,BAJAJ,669,0.41
2024,5,Maio,Motos,Total,12,DAFRA,387,0.24
2024,5,Maio,Motos,Total,13,SUZUKI,199,0.12
2024,5,Maio,Motos,Total,14,H.DAVIDSON,1922,0.12
2024,5,Maio,Motos,Total,15,ZONTES,170,0.1
2024,5,Maio,Motos,Total,16,BULL,135,0.08
2024,5,Maio,Motos,Total,17,DUCATI,124,0.08
2024,5,Maio,Motos,Total,18,GCX,97,0.06
2024,5,Maio,Motos,Total,19,BASHAN,86,0.05
2024,5,Maio,Motos,Total,20,SUPER SOCO,50,0.03
2024,5,Maio,Motos,Total,21,WATTS,48,0.03
2024,6,Junho,Autos,Total,1,VW,25956,15.85
2024,6,Junho,Com. Leves,Total,1,FIAT,15053,38.93
2024,6,Junho,Autos,Total,2,GM,24047,14.68
2024,6,Junho,Com. Leves,Total,2,GM,4614,11.93
2024,6,Junho,Autos,Total,3,FIAT,23349,14.25
2024,6,Junho,Com. Leves,Total,3,TOYOTA,3896,10.08
2024,6,Junho,Autos,Total,4,HYUNDAI,19381,11.83
2024,6,Junho,Com. Leves,Total,4,VW,3887,10.05
2024,6,Junho,Autos,Total,5,TOYOTA,13518,8.25
2024,6,Junho,Com. Leves,Total,5,FORD,3690,9.54
2024,6,Junho,Autos,Total,6,JEEP,10097,6.16
2024,6,Junho,Com. Leves,Total,6,RAM,2837,7.34
2024,6,Junho,Autos,Total,7,RENAULT,8173,4.99
2024,6,Junho,Com. Leves,Total,7,RENAULT,1743,4.51
2024,6,Junho,Autos,Total,8,HONDA,7493,4.57
2024,6,Junho,Com. Leves,Total,8,NISSAN,788,2.04
2024,6,Junho,Autos,Total,9,NISSAN,6449,3.94
2024,6,Junho,Com. Leves,Total,9,MITSUBISHI,782,2.02
2024,6,Junho,Autos,Total,10,BYD,5335,3.26
2024,6,Junho,Com. Leves,Total,10,IVECO,346,0.89
2024,6,Junho,Autos,Total,11,CAOA CHERY,4965,3.03
2024,6,Junho,Com. Leves,Total,11,PEUGEOT,206,0.53
2024,6,Junho,Autos,Total,12,CITROEN,3078,1.88
2024,6,Junho,Com. Leves,Total,12,EFFA,169,0.44
2024,6,Junho,Autos,Total,13,GWM,2742,1.67
2024,6,Junho,Com. Leves,Total,13,VW TRUCK E BUS,151,0.39
2024,6,Junho,Autos,Total,14,PEUGEOT,2416,1.47
2024,6,Junho,Com. Leves,Total,14,M.BENZ,144,0.37
2024,6,Junho,Autos,Total,15,BMW,1591,0.97
2024,6,Junho,Com. Leves,Total,15,KIA,140,0.36
2024,6,Junho,Autos,Total,16,VOLVO,1148,0.7
2024,6,Junho,Com. Leves,Total,16,CITROEN,127,0.33
2024,6,Junho,Autos,Total,17,MITSUBISHI,1007,0.61
2024,6,Junho,Com. Leves,Total,17,HYUNDAI,69,0.18
2024,6,Junho,Autos,Total,18,PORSCHE,616,0.38
2024,6,Junho,Com. Leves,Total,18,ARROW,5,0.01
2024,6,Junho,Autos,Total,19,AUDI,496,0.3
2024,6,Junho,Com. Leves,Total,19,MON,5,0.01
2024,6,Junho,Autos,Total,20,FORD,479,0.29
2024,6,Junho,Com. Leves,Total,20,JAC,4,0.01
2024,6,Junho,Autos,Total,21,M.BENZ,439,0.27
2024,6,Junho,Com. Leves,Total,21,HITECH,3,0.01
2024,6,Junho,Caminhões,Total,1,VW TRUCK E BUS,2330,24.11
2024,6,Junho,Ônibus,Total,1,M.BENZ,947,44.01
2024,6,Junho,Caminhões,Total,2,M.BENZ,2288,23.68
2024,6,Junho,Ônibus,Total,2,VW TRUCK E BUS,468,21.75
2024,6,Junho,Caminhões,Total,3,SCANIA,1757,18.18
2024,6,Junho,Ônibus,Total,3,IVECO,301,13.99
2024,6,Junho,Caminhões,Total,4,VOLVO,1744,18.05
2024,6,Junho,Ônibus,Total,4,MARCOPOLO,258,11.99
2024,6,Junho,Caminhões,Total,5,DAF,800,8.28
2024,6,Junho,Ônibus,Total,5,SCANIA,84,3.9
2024,6,Junho,Caminhões,Total,6,IVECO,647,6.7
2024,6,Junho,Ônibus,Total,6,VOLVO,71,3.3
2024,6,Junho,Caminhões,Total,7,FOTON,45,0.47
2024,6,Junho,Ônibus,Total,7,ANKAI,9,0.42
2024,6,Junho,Caminhões,Total,8,HYUNDAI,20,0.21
2024,6,Junho,Ônibus,Total,8,AGRALE,6,0.28
2024,6,Junho,Caminhões,Total,9,AGRALE,5,0.05
2024,6,Junho,Caminhões,Total,10,JAC,5,0.05
2024,6,Junho,Caminhões,Total,11,FORD,1,0.01
2024,6,Junho,Motos,Total,1,HONDA,114761,69.19
2024,6,Junho,Motos,Total,2,YAMAHA,28530,17.2
2024,6,Junho,Motos,Total,3,SHINERAY,6840,4.12
2024,6,Junho,Motos,Total,4,MOTTU,5171,3.12
2024,6,Junho,Motos,Total,5,ROYAL ENFIELD,1608,0.97
2024,6,Junho,Motos,Total,6,TRIUMPH,1365,0.82
2024,6,Junho,Motos,Total,7,HAOJUE,1325,0.8
2024,6,Junho,Motos,Total,8,BMW,1269,0.77
2024,6,Junho,Motos,Total,9,AVELLOZ,1170,0.71
2024,6,Junho,Motos,Total,10,KAWASAKI,776,0.47
2024,6,Junho,Motos,Total,11,BAJAJ,729,0.44
2024,6,Junho,Motos,Total,12,ZONTES,431,0.26
2024,6,Junho,Motos,Total,13,VMOTO,330,0.2
2024,6,Junho,Motos,Total,14,DAFRA,292,0.18
2024,6,Junho,Motos,Total,15,SUZUKI,221,0.13
2024,6,Junho,Motos,Total,16,H.DAVIDSON,184,0.11
2024,6,Junho,Motos,Total,17,BULL,149,0.09
2024,6,Junho,Motos,Total,18,DUCATI,131,0.08
2024,6,Junho,Motos,Total,19,GCX,86,0.05
2024,6,Junho,Motos,Total,20,WATTS,39,0.02
2024,6,Junho,Motos,Total,21,LVNENG,37,0.02
2024,7,Julho,Autos,Total,1,VW,31807,17.86
2024,7,Julho,Com. Leves,Total,1,FIAT,23079,46.86
2024,7,Julho,Autos,Total,2,FIAT,27392,15.38
2024,7,Julho,Com. Leves,Total,2,VW,5104,10.36
2024,7,Julho,Autos,Total,3,GM,21627,12.15
2024,7,Julho,Com. Leves,Total,3,TOYOTA,4761,9.67
2024,7,Julho,Autos,Total,4,HYUNDAI,17567,9.87
2024,7,Julho,Com. Leves,Total,4,GM,4432,9.0
2024,7,Julho,Autos,Total,5,TOYOTA,15117,8.49
2024,7,Julho,Com. Leves,Total,5,FORD,3330,6.76
2024,7,Julho,Autos,Total,6,JEEP,12199,6.85
2024,7,Julho,Com. Leves,Total,6,RAM,2755,5.59
2024,7,Julho,Autos,Total,7,HONDA,8431,4.74
2024,7,Julho,Com. Leves,Total,7,RENAULT,2209,4.49
2024,7,Julho,Autos,Total,8,RENAULT,8400,4.72
2024,7,Julho,Com. Leves,Total,8,MITSUBISHI,1066,2.16
2024,7,Julho,Autos,Total,9,NISSAN,7875,4.42
2024,7,Julho,Com. Leves,Total,9,NISSAN,801,1.63
2024,7,Julho,Autos,Total,10,BYD,6082,3.42
2024,7,Julho,Com. Leves,Total,10,IVECO,306,0.62
2024,7,Julho,Autos,Total,11,CAOA CHERY,5347,3.0
2024,7,Julho,Com. Leves,Total,11,KIA,291,0.59
2024,7,Julho,Autos,Total,12,GWM,3184,1.79
2024,7,Julho,Com. Leves,Total,12,HYUNDAI,228,0.46
2024,7,Julho,Autos,Total,13,CITROEN,3087,1.73
2024,7,Julho,Com. Leves,Total,13,PEUGEOT,225,0.46
2024,7,Julho,Autos,Total,14,PEUGEOT,2407,1.35
2024,7,Julho,Com. Leves,Total,14,M.BENZ,210,0.43
2024,7,Julho,Autos,Total,15,BMW,1483,0.83
2024,7,Julho,Com. Leves,Total,15,VW TRUCK E BUS,159,0.32
2024,7,Julho,Autos,Total,16,MITSUBISHI,1182,0.66
2024,7,Julho,Com. Leves,Total,16,EFFA,152,0.31
2024,7,Julho,Autos,Total,17,FORD,930,0.52
2024,7,Julho,Com. Leves,Total,17,CITROEN,115,0.23
2024,7,Julho,Autos,Total,18,VOLVO,831,0.47
2024,7,Julho,Com. Leves,Total,18,JAC,16,0.03
2024,7,Julho,Autos,Total,19,M.BENZ,642,0.36
2024,7,Julho,Com. Leves,Total,19,ARROW,3,0.01
2024,7,Julho,Autos,Total,20,PORSCHE,633,0.36
2024,7,Julho,Com. Leves,Total,20,WILLYS,2,0
2024,7,Julho,Autos,Total,21,AUDI,492,0.28
2024,7,Julho,Com. Leves,Total,21,GMC,1,0
2024,7,Julho,Caminhões,Total,1,VW TRUCK E BUS,2980,26.89
2024,7,Julho,Ônibus,Total,1,M.BENZ,1181,39.9
2024,7,Julho,Caminhões,Total,2,M.BENZ,2735,24.68
2024,7,Julho,Ônibus,Total,2,VW TRUCK E BUS,766,25.88
2024,7,Julho,Caminhões,Total,3,VOLVO,2043,18.44
2024,7,Julho,Ônibus,Total,3,IVECO,428,14.46
2024,7,Julho,Caminhões,Total,4,SCANIA,1583,14.28
2024,7,Julho,Ônibus,Total,4,MARCOPOLO,399,13.48
2024,7,Julho,Caminhões,Total,5,IVECO,887,8.0
2024,7,Julho,Ônibus,Total,5,VOLVO,79,2.67
2024,7,Julho,Caminhões,Total,6,DAF,726,6.55
2024,7,Julho,Ônibus,Total,6,SCANIA,78,2.64
2024,7,Julho,Caminhões,Total,7,FOTON,5,0.5
2024,7,Julho,Ônibus,Total,7,AGRALE,17,0.57
2024,7,Julho,Caminhões,Total,8,JAC,3,0.3
2024,7,Julho,Ônibus,Total,8,BYD,6,0.2
2024,7,Julho,Caminhões,Total,9,AGRALE,8,0.07
2024,7,Julho,Ônibus,Total,9,INDUSCAR,4,0.14
2024,7,Julho,Caminhões,Total,10,HYUNDAI,5,0.05
2024,7,Julho,Caminhões,Total,11,FORD,4,0.04
2024,7,Julho,Caminhões,Total,12,NANJING,1,0.01
2024,7,Julho,Motos,Total,1,HONDA,100269,63.91
2024,7,Julho,Motos,Total,2,YAMAHA,30034,19.14
2024,7,Julho,Motos,Total,3,SHINERAY,7275,4.64
2024,7,Julho,Motos,Total,4,MOTTU,6802,4.34
2024,7,Julho,Motos,Total,5,HAOJUE,1939,1.24
2024,7,Julho,Motos,Total,6,TRIUMPH,1749,1.11
2024,7,Julho,Motos,Total,7,BMW,1563,1.0
2024,7,Julho,Motos,Total,8,ROYAL ENFIELD,1537,0.98
2024,7,Julho,Motos,Total,9,AVELLOZ,1535,0.98
2024,7,Julho,Motos,Total,10,BAJAJ,977,0.62
2024,7,Julho,Motos,Total,11,KAWASAKI,945,0.6
2024,7,Julho,Motos,Total,12,DAFRA,427,0.27
2024,7,Julho,Motos,Total,13,SUZUKI,280,0.18
2024,7,Julho,Motos,Total,14,ZONTES,215,0.14
2024,7,Julho,Motos,Total,15,H.DAVIDSON,211,0.13
2024,7,Julho,Motos,Total,16,BULL,167,0.11
2024,7,Julho,Motos,Total,17,DUCATI,142,0.09
2024,7,Julho,Motos,Total,18,VMOTO,98,0.06
2024,7,Julho,Motos,Total,19,GCX,8,0.06
2024,7,Julho,Motos,Total,20,SHANSU,53,0.03
2024,7,Julho,Motos,Total,21,LVNENG,45,0.03
2024,8,Agosto,Autos,Total,1,VW,30934,18.09
2024,8,Agosto,Com. Leves,Total,1,FIAT,25172,48.22
2024,8,Agosto,Autos,Total,2,FIAT,24261,14.19
2024,8,Agosto,Com. Leves,Total,2,VW,6006,11.51
2024,8,Agosto,Autos,Total,3,GM,23492,13.74
2024,8,Agosto,Com. Leves,Total,3,TOYOTA,4731,9.06
2024,8,Agosto,Autos,Total,4,HYUNDAI,16688,9.76
2024,8,Agosto,Com. Leves,Total,4,GM,4519,8.66
2024,8,Agosto,Autos,Total,5,TOYOTA,14142,8.27
2024,8,Agosto,Com. Leves,Total,5,FORD,3636,6.97
2024,8,Agosto,Autos,Total,6,JEEP,11209,6.56
2024,8,Agosto,Com. Leves,Total,6,RAM,2464,4.72
2024,8,Agosto,Autos,Total,7,RENAULT,8729,5.1
2024,8,Agosto,Com. Leves,Total,7,RENAULT,2188,4.19
2024,8,Agosto,Autos,Total,8,HONDA,8477,4.96
2024,8,Agosto,Com. Leves,Total,8,MITSUBISHI,934,1.79
2024,8,Agosto,Autos,Total,9,NISSAN,6712,3.93
2024,8,Agosto,Com. Leves,Total,9,NISSAN,857,1.64
2024,8,Agosto,Autos,Total,10,BYD,6707,3.92
2024,8,Agosto,Com. Leves,Total,10,KIA,333,0.64
2024,8,Agosto,Autos,Total,11,CAOA CHERY,5338,3.12
2024,8,Agosto,Com. Leves,Total,11,HYUNDAI,257,0.49
2024,8,Agosto,Autos,Total,12,CITROEN,3020,1.77
2024,8,Agosto,Com. Leves,Total,12,IVECO,245,0.47
2024,8,Agosto,Autos,Total,13,GWM,2494,1.46
2024,8,Agosto,Com. Leves,Total,13,EFFA,200,0.38
2024,8,Agosto,Autos,Total,14,PEUGEOT,2281,1.33
2024,8,Agosto,Com. Leves,Total,14,M.BENZ,194,0.37
2024,8,Agosto,Autos,Total,15,BMW,1141,0.67
2024,8,Agosto,Com. Leves,Total,15,PEUGEOT,178,0.34
2024,8,Agosto,Autos,Total,16,FORD,939,0.55
2024,8,Agosto,Com. Leves,Total,16,VW TRUCK E BUS,158,0.3
2024,8,Agosto,Autos,Total,17,MITSUBISHI,935,0.55
2024,8,Agosto,Com. Leves,Total,17,CITROEN,89,0.17
2024,8,Agosto,Autos,Total,18,VOLVO,850,0.5
2024,8,Agosto,Com. Leves,Total,18,JAC,16,0.03
2024,8,Agosto,Autos,Total,19,PORSCHE,598,0.35
2024,8,Agosto,Com. Leves,Total,19,ARROW,7,0.01
2024,8,Agosto,Autos,Total,20,AUDI,495,0.29
2024,8,Agosto,Com. Leves,Total,20,HITECH,5,0.01
2024,8,Agosto,Autos,Total,21,M.BENZ,480,0.28
2024,8,Agosto,Com. Leves,Total,21,SOKON,3,0.01
2024,8,Agosto,Caminhões,Total,1,VW TRUCK E BUS,3187,28.2
2024,8,Agosto,Ônibus,Total,1,M.BENZ,1272,44.09
2024,8,Agosto,Caminhões,Total,2,M.BENZ,2522,22.31
2024,8,Agosto,Ônibus,Total,2,VW TRUCK E BUS,655,22.7
2024,8,Agosto,Caminhões,Total,3,VOLVO,2210,19.55
2024,8,Agosto,Ônibus,Total,3,MARCOPOLO,394,13.66
2024,8,Agosto,Caminhões,Total,4,SCANIA,1552,13.73
2024,8,Agosto,Ônibus,Total,4,IVECO,328,11.37
2024,8,Agosto,Caminhões,Total,5,IVECO,867,7.67
2024,8,Agosto,Ônibus,Total,5,SCANIA,105,3.64
2024,8,Agosto,Caminhões,Total,6,DAF,863,7.64
2024,8,Agosto,Ônibus,Total,6,VOLVO,78,2.7
2024,8,Agosto,Caminhões,Total,7,FOTON,49,0.43
2024,8,Agosto,Ônibus,Total,7,AGRALE,17,0.59
2024,8,Agosto,Caminhões,Total,8,HYUNDAI,12,0.11
2024,8,Agosto,Ônibus,Total,8,HIGER,15,0.52
2024,8,Agosto,Caminhões,Total,9,JAC,1,0.1
2024,8,Agosto,Ônibus,Total,9,INDUSCAR,9,0.31
2024,8,Agosto,Caminhões,Total,10,AGRALE,6,0.05
2024,8,Agosto,Ônibus,Total,10,BYD,8,0.28
2024,8,Agosto,Caminhões,Total,11,FORD,4,0.04
2024,8,Agosto,Caminhões,Total,12,NANJING,4,0.04
2024,8,Agosto,Caminhões,Total,13,TESLA,2,0.02
2024,8,Agosto,Motos,Total,1,HONDA,108967,66.49
2024,8,Agosto,Motos,Total,2,YAMAHA,30279,18.48
2024,8,Agosto,Motos,Total,3,SHINERAY,6994,4.27
2024,8,Agosto,Motos,Total,4,MOTTU,6344,3.87
2024,8,Agosto,Motos,Total,5,HAOJUE,1841,1.12
2024,8,Agosto,Motos,Total,6,AVELLOZ,1705,1.04
2024,8,Agosto,Motos,Total,7,ROYAL ENFIELD,1658,1.01
2024,8,Agosto,Motos,Total,8,TRIUMPH,1323,0.81
2024,8,Agosto,Motos,Total,9,BMW,1266,0.77
2024,8,Agosto,Motos,Total,10,KAWASAKI,793,0.48
2024,8,Agosto,Motos,Total,11,BAJAJ,722,0.44
2024,8,Agosto,Motos,Total,12,DAFRA,399,0.24
2024,8,Agosto,Motos,Total,13,ZONTES,283,0.17
2024,8,Agosto,Motos,Total,14,SUZUKI,212,0.13
2024,8,Agosto,Motos,Total,15,BULL,193,0.12
2024,8,Agosto,Motos,Total,16,H.DAVIDSON,172,0.1
2024,8,Agosto,Motos,Total,17,DUCATI,100,0.06
2024,8,Agosto,Motos,Total,18,GCX,92,0.06
2024,8,Agosto,Motos,Total,19,WATTS,46,0.03
2024,8,Agosto,Motos,Total,20,SHANSU,40,0.02
2024,8,Agosto,Motos,Total,21,LVNENG,3,0.02
2024,9,Setembro,Autos,Total,1,VW,29546,17.21
2024,9,Setembro,Com. Leves,Total,1,FIAT,22368,43.83
2024,9,Setembro,Autos,Total,2,FIAT,27277,15.89
2024,9,Setembro,Com. Leves,Total,2,VW,5667,11.11
2024,9,Setembro,Autos,Total,3,GM,22407,13.05
2024,9,Setembro,Com. Leves,Total,3,GM,5258,10.3
2024,9,Setembro,Autos,Total,4,TOYOTA,14696,8.56
2024,9,Setembro,Com. Leves,Total,4,TOYOTA,5118,10.03
2024,9,Setembro,Autos,Total,5,HYUNDAI,14491,8.44
2024,9,Setembro,Com. Leves,Total,5,FORD,3588,7.03
2024,9,Setembro,Autos,Total,6,RENAULT,12270,7.15
2024,9,Setembro,Com. Leves,Total,6,RENAULT,2913,5.71
2024,9,Setembro,Autos,Total,7,JEEP,10663,6.21
2024,9,Setembro,Com. Leves,Total,7,RAM,2505,4.91
2024,9,Setembro,Autos,Total,8,HONDA,8691,5.06
2024,9,Setembro,Com. Leves,Total,8,NISSAN,1054,2.07
2024,9,Setembro,Autos,Total,9,NISSAN,7065,4.12
2024,9,Setembro,Com. Leves,Total,9,MITSUBISHI,805,1.58
2024,9,Setembro,Autos,Total,10,BYD,5961,3.47
2024,9,Setembro,Com. Leves,Total,10,IVECO,402,0.79
2024,9,Setembro,Autos,Total,11,CAOA CHERY,5551,3.23
2024,9,Setembro,Com. Leves,Total,11,KIA,258,0.51
2024,9,Setembro,Autos,Total,12,CITROEN,2573,1.5
2024,9,Setembro,Com. Leves,Total,12,HYUNDAI,220,0.43
2024,9,Setembro,Autos,Total,13,PEUGEOT,2266,1.32
2024,9,Setembro,Com. Leves,Total,13,PEUGEOT,197,0.39
2024,9,Setembro,Autos,Total,14,GWM,2259,1.32
2024,9,Setembro,Com. Leves,Total,14,M.BENZ,171,0.34
2024,9,Setembro,Autos,Total,15,BMW,966,0.56
2024,9,Setembro,Com. Leves,Total,15,EFFA,167,0.33
2024,9,Setembro,Autos,Total,16,MITSUBISHI,849,0.49
2024,9,Setembro,Com. Leves,Total,16,VW TRUCK E BUS,157,0.31
2024,9,Setembro,Autos,Total,17,FORD,759,0.44
2024,9,Setembro,Com. Leves,Total,17,CITROEN,92,0.18
2024,9,Setembro,Autos,Total,18,M.BENZ,700,0.41
2024,9,Setembro,Com. Leves,Total,18,JAC,68,0.13
2024,9,Setembro,Autos,Total,19,VOLVO,614,0.36
2024,9,Setembro,Com. Leves,Total,19,SHINERAY,7,0.01
2024,9,Setembro,Autos,Total,20,PORSCHE,575,0.33
2024,9,Setembro,Com. Leves,Total,20,ARROW,4,0.01
2024,9,Setembro,Autos,Total,21,AUDI,414,0.24
2024,9,Setembro,Com. Leves,Total,21,HITECH,3,0.01
2024,9,Setembro,Caminhões,Total,1,VW TRUCK E BUS,3175,28.3
2024,9,Setembro,Ônibus,Total,1,M.BENZ,1221,49.86
2024,9,Setembro,Caminhões,Total,2,M.BENZ,2596,23.14
2024,9,Setembro,Ônibus,Total,2,VW TRUCK E BUS,491,20.05
2024,9,Setembro,Caminhões,Total,3,VOLVO,2131,19.0
2024,9,Setembro,Ônibus,Total,3,MARCOPOLO,312,12.74
